color,part,quantity,part_id
Black,"Animal Tail Section Middle with Pin dinosaur,neck",1,40378
Black,Bionicle Claw with Axle,1,32506
Black,Dinosaur Tail / Neck Base Section with Pin,1,40395
Black,Hinge Brick 2 x 2 Locking with 2 Fingers Vertical and Axle Hole,2,40902
Black,Minifig Space Gun / Torch,1,3959
Black,Octopus,1,6086
Black,Panel 10 x 10 x 2 1/3 Quarter Saucer Top,2,30117
Black,Plate 1 x 2,2,3023
Black,Plate 2 x 2,3,3022
Black,Plate Special 1 x 1 Clip Light [Thick Ring],2,4081b
Black,Slope 45º 2 x 1 Triple,3,3048
Dark Gray,Hinge Brick 1 x 2 Locking with 2 Fingers Horizontal End,2,30540
Dark Gray,Plate 1 x 10,1,4477
Dark Gray,Tile Special 1 x 1 with Clip,2,2555
Dark Gray,Wedge 4 x 2 Left,1,41768
Dark Gray,Wedge 4 x 2 Right,1,41767
Dark Gray,Wedge Plate 4 x 6 Cut Corners,1,32059
Green,Plate Round 2 x 2 with Axle Hole,2,4032
Green,Sea Grass,2,30093
Light Gray,Hinge Cylinder 1 x 2 Locking with 1 Finger and Axle Hole On Ends,4,30552
Light Gray,Technic Axle Pin without Friction Ridges Lengthwise,2,3749
Light Gray,Technic Pneumatic T-Piece,2,4697b
Red,Brick 2 x 2,1,3003
Red,Plate 1 x 2,3,3023
Red,Technic Brick 1 x 2 [1 Hole],1,3700
Red,Tile 1 x 6,1,6636
Red,Wedge Plate 4 x 9,1,2413
Tan,Plate 4 x 4,1,3031
Trans-Neon Green,Minifig Spear,2,4497
Trans-Neon Green,Rock 1 x 1 Jewel 24 Facet,2,30153
Trans-Red,Bar 4L Lightsaber Blade,2,30374
Trans-Red,Plate 3 x 6 Cut Corners,1,2419
Trans-Red,Propeller 8 Blade 5 Diameter,2,41530
Trans-Red,Technic Axle and Pin Connector Angled #1,2,32013
Unknown,Minifig - Alpha Team,2,alp019
