color,part,quantity,part_id
Black,Bracket 1 x 2 - 2 x 2,1,44728
Black,Hinge Brick 2 x 2 Top Plate Thin,1,6134
Black,Hinge Tile 1 x 4 Locking Dual 1 Fingers on Top,1,44822
Black,Minifig Telescope,2,64644
Black,Plate 1 x 2 [Side Handle Closed Ends],2,48336
Black,Plate 1 x 3,2,3623
Black,Plate 1 x 6,1,3666
Black,Plate 2 x 12,3,2445
Black,Plate 2 x 6 [5 Holes],3,32001
Black,Plate Round 1 x 1 Straight Side,2,4073
Black,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],2,4085c
Black,Plate Special 1 x 2 with Door Rail,3,32028
Black,Plate Special 1 x 4 with Wheels Holder,4,2926
Black,Tile 2 x 2 with Groove,2,3068b
Black,Tyre Offset Tread Small Wide [Centre Band],10,87697
Black,Wheel Skateboard / Trolley,1,2496
Blue,Brick 1 x 2,2,3004
Blue,Brick 2 x 2,6,3003
Blue,Minifig Seat 2 x 2,1,4079
Blue,Plate 2 x 2,10,3022
Blue,Plate 2 x 3,1,3021
Blue,Tile 2 x 2 with Groove,9,3068b
Blue,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Dark Bluish Gray,Plate 2 x 6,4,3795
Dark Bluish Gray,Plate 4 x 4,1,3031
Dark Bluish Gray,Plate 6 x 10,1,3033
Dark Bluish Gray,Plate 6 x 16,2,3027
Dark Bluish Gray,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],1,3839b
Dark Bluish Gray,Slope 18º 2 x 1 x 2/3 with 4 Slots,4,61409
Dark Bluish Gray,Tile 1 x 8,6,4162
Dark Bluish Gray,"Tile 2 x 2 with Computer Monitor Print 1, with White Power Switch Icon",1,3068bpb58
Light Bluish Gray,Bracket 1 x 2 - 1 x 4 [Square Corners],2,2436a
Light Bluish Gray,Brick 1 x 12,2,6112
Light Bluish Gray,Brick Round 1 x 1 Open Stud,2,3062b
Light Bluish Gray,BrickSpecial 2 x 2 with Top Pin and 1 x 2 Side Plates,1,30592
Light Bluish Gray,Hinge Brick 1 x 2 Base,1,3937
Light Bluish Gray,Plate 1 x 1,4,3024
Light Bluish Gray,Plate 1 x 6,3,3666
Light Bluish Gray,Plate 2 x 10,1,3832
Light Bluish Gray,Plate Round 2 x 2 with Axle Hole,1,4032
Light Bluish Gray,Plate Special 1 x 4 with Arm Down,1,30043
Light Bluish Gray,Plate Special 1 x 8 with Door Rail,2,4510
Light Bluish Gray,Plate Special 2 x 2 with Wheel Holder,2,4488
Light Bluish Gray,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],4,50746
Light Bluish Gray,Technic Brick 1 x 2 [2 Holes],2,32000
Light Bluish Gray,Tile 1 x 2 with Groove,4,3069b
Light Bluish Gray,Tile 1 x 4,1,2431
Light Bluish Gray,Tile 1 x 8,2,4162
Light Bluish Gray,Tile Special 1 x 2 with Handle,12,2432
Light Bluish Gray,Vehicle Exhaust Pipe with Technic Pin,2,71137b
Light Bluish Gray,Wedge Plate 2 x 4,1,51739
Light Bluish Gray,Wheel 11.5mm D. x 12mm [Hole Notched for Wheel Snap Pin],10,6014b
Red,BrickSpecial 1 x 4 with 4 Studs on One Side,1,30414
Red,Minifig Cup,1,3899
Red,Minifig Hand Truck [Frame Only],1,2495
Red,Plate 1 x 8,2,3460
Red,Plate 2 x 3,1,3021
Trans-Black,Brick 1 x 2 [No Bottom Tube],2,3065
Trans-Black,Glass for Window 1 x 2 x 2 Flat,2,60601
Trans-Black,Windscreen 2 x 6 x 2,1,4176
Trans-Clear,Plate Round 1 x 1 Straight Side,2,4073
Trans-Clear,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],2,50746
Trans-Orange,Plate 1 x 1,2,3024
Trans-Orange,Plate Round 1 x 1 Straight Side,2,4073
Trans-Red,Plate Round 1 x 1 Straight Side,8,4073
White,Plate 2 x 4,2,3020
Yellow,Bracket 1 x 2 - 2 x 2,6,44728
Yellow,Brick 1 x 1,2,3005
Yellow,Brick 1 x 2 x 1 1/3 with Curved Top,6,6091
Yellow,Brick 1 x 4,2,3010
Yellow,Brick 1 x 6,6,3009
Yellow,Brick 2 x 4,2,3001
Yellow,Brick 2 x 4 x 1 1/3 with Curved Top,2,6081
Yellow,Door 1 x 3 x 1 Left,1,3822
Yellow,Door 1 x 3 x 1 Right,1,3821
Yellow,Door 1 x 3 x 4 Left - Indented Hinge Spine [New Type],3,58381
Yellow,Door 1 x 3 x 4 Right - Indented Hinge Spine [New Type],3,58380
Yellow,Mudguard 4 x 2 1/2 x 2 with Arch Round,2,50745
Yellow,Panel 1 x 2 x 2 [Side Supports / Hollow Studs],6,87552
Yellow,Panel 1 x 6 x 5,9,59349
Yellow,Plate 1 x 2,14,3023
Yellow,Plate 1 x 4,2,3710
Yellow,Plate 2 x 4,1,3020
Yellow,Plate 2 x 6,2,3795
Yellow,Plate 6 x 10,3,3033
Yellow,Slope Curved 4 x 1 No Studs,8,61678
Yellow,Slope Curved 6 x 1,2,42022
Yellow,Tile 1 x 2 with Groove,2,3069b
Yellow,Tile 1 x 8,2,4162
Yellow,"Window 1 x 2 x 2 Plane, Single Hole Top and Bottom for Glass",2,60032
Yellow,Windscreen 8 x 4 x 2 Curved [2 Dual-Fingered Click Hinges],1,46413
