color,part,quantity,part_id
Black,Technic Axle 10,1,3737
Black,Technic Axle 4,4,3705
Black,Technic Axle 6,3,3706
Black,Technic Axle 8,1,3707
Black,Tyre 17 x 43,4,3634
Light Bluish Gray,Technic Bush,13,3713
Light Bluish Gray,Technic Gear 24 Tooth [Old Style - Three axle holes],2,3648a
Light Bluish Gray,Technic Gear 8 Tooth,4,3647
Light Bluish Gray,Technic Gear Rack 1 x 4,6,3743
Light Bluish Gray,"Technic, Pin without Friction Ridges Lengthwise",8,3673
Light Bluish Gray,"Technic, Steering Pulley Large",1,3736
Light Bluish Gray,Wheel with Split Axle hole,4,3482
Yellow,Brick 1 x 2,6,3004
Yellow,Brick 1 x 4,6,3010
Yellow,Brick 2 x 2,8,3003
Yellow,Plate 1 x 2,8,3023
Yellow,Plate 1 x 4,6,3710
Yellow,Plate 1 x 8,6,3460
Yellow,Plate 2 x 2,4,3022
Yellow,Plate 2 x 4,4,3020
Yellow,Plate 2 x 8,4,3034
Yellow,Plate 2 x 8 [7 Holes],1,3738
Yellow,Plate 4 x 10,3,3030
Yellow,Plate 4 x 6,1,3032
Yellow,Technic Brick 1 x 16 with Holes,2,3703
Yellow,Technic Brick 1 x 2 [1 Hole],12,3700
Yellow,Technic Brick 1 x 4 [3 Holes],8,3701
Yellow,Technic Brick 1 x 8 [7 Holes],6,3702
