color,part,quantity,part_id
Black,Plate 1 x 2,2,3023
Black,Plate 2 x 2,1,3022
Black,Plate 2 x 8,1,3034
Black,Plate Special 2 x 2 with Wheels Holder Wide,2,6157
Black,Slope 45º 2 x 4,1,3037
Black,Slope Inverted 45º 2 x 2,1,3660
Black,Tyre Offset Tread Small Wide [Centre Band],4,87697
Blue,Bracket 1 x 2 - 1 x 4 [Square Corners],1,2436a
Blue,Bracket 1 x 2 - 2 x 2,1,44728
Blue,Brick 1 x 4,2,3010
Blue,Mudguard 2 x 4 [Headlights Extension],1,44674
Blue,Plate 1 x 2,2,3023
Blue,Plate 2 x 2 Corner,2,2420
Blue,Plate 2 x 8,1,3034
Blue,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],2,50746
Blue,Tile 1 x 4,2,2431
Blue,Tile 2 x 2 with Groove,1,3068b
Blue,Tile Special 1 x 2 with Handle,2,2432
Blue,"Vehicle, Mudguard 2 x 4 with Arch Studded with Hole",1,60212
White,Plate 2 x 4,1,3020
White,Plate Round 1 x 1 Straight Side,8,4073
Yellow,Plate 1 x 2,1,3023
Yellow,Plate 2 x 2,1,3022
Yellow,Plate 2 x 3,2,3021
Yellow,Plate 4 x 4,1,3031
Yellow,Plate Special 1 x 2 with Door Rail,1,32028
Yellow,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Yellow,Wheel 11.5mm D. x 12mm [Hole Notched for Wheel Snap Pin],4,6014b
