color,part,quantity,part_id
Black,Plate 1 x 2,2,3023
Black,Plate 4 x 8,1,3035
Black,Plate Special 2 x 2 with Pin Hole,2,2444
Black,Technic Axle 10,3,3737
Black,Technic Axle 12,5,3708
Black,Technic Axle 4,8,3705
Black,Technic Axle 6,10,3706
Black,Technic Axle and Pin Connector Angled #1,14,32013
Black,Technic Axle and Pin Connector Angled #2 - 180°,5,32034
Black,Technic Axle and Pin Connector Angled #6 - 90°,2,32014
Black,Technic Axle and Pin Connector Perpendicular,13,6536
Black,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,14,32184
Black,Technic Axle and Pin Connector Perpendicular 3L with Pin Hole,2,32068
Black,Technic Beam 1 x 11 Thick,11,32525
Black,Technic Beam 1 x 13 Thick,3,41239
Black,Technic Beam 1 x 3 Thick,10,32523
Black,Technic Beam 1 x 4 Thin,4,32449
Black,Technic Beam 1 x 5 Thick,4,32316
Black,Technic Beam 1 x 7 Bent (4 - 4) Thick,4,32348
Black,Technic Beam 1 x 7 Thick,4,32524
Black,Technic Beam 1 x 9 Bent (6 - 4) Thick,8,6629
Black,Technic Beam 1 x 9 Thick,2,40490
Black,Technic Beam 3 x 3 T-Shape Thick,7,60484
Black,Technic Beam 3 x 5 L-Shape Thick,3,32526
Black,Technic Beam Triangle Thin [Type I],8,2905
Black,Technic Gear 12 Tooth Double Bevel,6,32270
Black,Technic Gear 20 Tooth Double Bevel,3,32269
Black,Technic Gear Rack 1 x 7 with Axle and Pin Holes,1,87761
Black,Technic Knob Wheel,2,32072
Black,Technic Panel Curved 11 x 3,2,62531
Black,Technic Panel Fairing #13,1,64394
Black,Technic Panel Fairing #14,1,64680
Black,Technic Pin Connector Perpendicular Long,4,32557
Black,Technic Pin Connector Round [Slotted],19,62462
Black,Technic Pin Double with Axle Hole,2,32138
Black,Technic Pin Long with Friction Ridges Lengthwise and Centre Pin Hole,23,87082
Black,Technic Pin with Friction and Slots,186,2780
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",18,32054
Black,Tile 1 x 3,4,63864
Black,Tyre 62.4 x 20,6,32019
Blue,Technic Axle Pin with Friction Ridges Lengthwise,82,43093
Blue,Technic Beam 3 x 5 L-Shape Thick,4,32526
Blue,Technic Pin 1/2,9,4274
Blue,Technic Pin Long with Friction Ridges Lengthwise,90,6558
Dark Bluish Gray,Technic Axle 4 with Stop,10,87083
Dark Bluish Gray,Technic Axle 5.5 With Stop,1,32209
Dark Bluish Gray,Technic Axle 8 with Stop,3,55013
Dark Bluish Gray,Technic Axle and Pin Connector Block 4 x 3 x 2 1/2 [Linear Actuator Holder],1,61904
Dark Bluish Gray,Technic Beam 1 x 11.5 Double Bent Thick,6,32009
Dark Bluish Gray,Technic Beam 1 x 13 Thick,3,41239
Dark Bluish Gray,Technic Beam 1 x 2 Thin,6,41677
Dark Bluish Gray,Technic Engine Crankshaft Center,3,2854
Dark Bluish Gray,Technic Gear 24 Tooth [Old Style - Three axle holes],1,3648a
Dark Bluish Gray,Technic Gear 8 Tooth,2,3647
Dark Bluish Gray,"Technic, Gear 16 Tooth with Clutch, Smooth",12,6542b
Dark Bluish Gray,"Technic, Gear Differential with inner Tabs, 28 Bevel Teeth",1,62821
Dark Tan,Technic Axle 3 with Stud,9,6587
