color,part,quantity,part_id
Black,Plate 2 x 3,1,3021
Black,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],1,2654
Black,Plate Special 2 x 2 with Pin Hole,2,2444
Black,Technic Axle 4,9,3705
Black,Technic Axle 6,4,3706
Black,Technic Axle 8,3,3707
Black,Technic Axle Connector [Smooth X hole + orientation],16,6538c
Black,Technic Axle and Pin Connector Angled #1,5,32013
Black,Technic Axle and Pin Connector Angled #2 - 180°,4,32034
Black,Technic Axle and Pin Connector Perpendicular Split,4,92907
Black,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,17,60483
Black,Technic Beam 1 x 3 Thick,4,32523
Black,Technic Beam 1 x 3 Thin,4,6632
Black,Technic Beam 1 x 3 with 2 Axle Holes and Pin / Crank,2,33299
Black,Technic Beam 1 x 7 Thick,2,32524
Black,Technic Beam 1 x 9 Bent (7 - 3) Thick,2,32271
Black,Technic Beam 3 x 3 L-Shape Thin,6,32056
Black,Technic Beam 3 x 3 T-Shape Thick,3,60484
Black,Technic Gear 12 Tooth Double Bevel,9,32270
Black,Technic Pin with Friction and Slots,1,2780
Black,Technic Pin with Friction and Slots,47,2780
Black,Technic Pole Reverser Handle,2,6553
Black,Technic Steering Wheel Small [3 Studs Diameter],1,2819
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",13,32054
Black,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Black,Tile 2 x 2 with Groove,2,3068b
Black,Tyre 68.7 x 34 R,2,61480
Black,Tyre 81.6 x 38 R Balloon,2,45982
Blue,Technic Axle Pin with Friction Ridges Lengthwise,26,43093
Blue,Technic Axle and Pin Connector Perpendicular,1,6536
Blue,Technic Beam 3 x 5 L-Shape Thick,2,32526
Blue,Technic Pin Long with Friction Ridges Lengthwise,21,6558
Dark Bluish Gray,Technic Axle 5.5 With Stop,4,32209
Dark Bluish Gray,Technic Beam 2 x 4 L-Shape Thick,2,32140
Dark Bluish Gray,Technic Gear 8 Tooth,1,3647
Dark Bluish Gray,Technic Pin 3/4,1,32002
Dark Tan,Technic Axle 3 with Stud,5,6587
Light Bluish Gray,Technic Axle 3,25,4519
Light Bluish Gray,Technic Axle 5,13,32073
Light Bluish Gray,Technic Axle 7,6,44294
Light Bluish Gray,Technic Axle 9,3,60485
Light Bluish Gray,Technic Axle Connector [Smooth X hole + orientation],6,6538c
Light Bluish Gray,Technic Axle Connector with Axle Hole,2,32039
Light Bluish Gray,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,8,32184
Light Bluish Gray,Technic Axle and Pin Connector Perpendicular Triple,1,63869
Light Bluish Gray,Technic Beam 1 x 5 Thick,2,32316
Light Bluish Gray,Technic Beam 1 x 7 Thick,1,32524
Light Bluish Gray,Technic Beam 5 x 7 Open Center Thick,1,64179
