color,part,quantity,part_id
Black,Bracket 1 x 2 - 2 x 2,4,44728
Black,Plate 4 x 8,1,3035
Black,Technic Axle 4,1,3705
Black,Technic Beam 3 x 3 T-Shape Thick,2,60484
Black,Technic Brick 1 x 12 with Holes,1,3895
Black,Technic Disk 3 x 3,1,2958
Black,Technic Pin with Friction and Slots,6,2780
Black,Technic Turntable Large Type 1 Base,1,2856
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",5,32054
Black,"Tile 1 x 2 with Avionics Copper, Red &amp; Silver Print",1,3069bpr0070
Black,Tile 1 x 3,2,63864
Blue,Technic Axle Pin with Friction Ridges Lengthwise,1,43093
Blue,Technic Pin Long with Friction Ridges Lengthwise,4,6558
Dark Bluish Gray,Brick Special 1 x 2 with 2 Pins,1,30526
Dark Bluish Gray,Plate 1 x 10,3,4477
Dark Bluish Gray,Plate 1 x 4,13,3710
Dark Bluish Gray,Plate 2 x 8,2,3034
Dark Bluish Gray,Technic Axle 8 with Stop,2,55013
Dark Bluish Gray,Technic Axle Connector [Smooth X hole + orientation],1,6538c
Dark Bluish Gray,Technic Beam 1 x 3 Thick,2,32523
Dark Bluish Gray,Technic Gear 8 Tooth,1,3647
Light Bluish Gray,"Engine, Large",3,43121
Light Bluish Gray,Plate 1 x 6,10,3666
Light Bluish Gray,Plate 2 x 12,6,2445
Light Bluish Gray,Plate 6 x 8,2,3036
Light Bluish Gray,Technic Axle 3,1,4519
Light Bluish Gray,Technic Axle 5,1,32073
Light Bluish Gray,Technic Brick 1 x 10 [9 Holes],2,2730
Light Bluish Gray,Technic Bush 1/2 Smooth,1,4265c
Light Bluish Gray,Technic Pin 1/2 with 2L Bar Extension,2,61184
Light Bluish Gray,Technic Turntable Large Type 1 Top,1,2855
Metallic Silver,Minifig Lightsaber Hilt,4,577
Red,Brick 1 x 1,8,3005
Red,Brick 1 x 2,6,3004
Red,Brick Arch 1 x 3 x 2 Curved Top,4,6005
Red,Plate 1 x 2,8,3023
Red,Plate 1 x 4,4,3710
Red,Plate 2 x 4,8,3020
Red,Plate 4 x 4,3,3031
Red,Slope 65º 2 x 1 x 2,2,60481
Red,Slope Curved 3 x 1 No Studs,2,50950
Red,Slope Inverted 45º 2 x 2,2,3660
Red,Wedge Plate 3 x 2 Left,1,43723
Red,Wedge Plate 4 x 2 Left,2,41770
Red,Wedge Plate 4 x 2 Right,2,41769
Red,Wedge Plate 4 x 4 Cut Corner,14,30503
Tan,Brick 2 x 3,1,3002
Tan,Brick Special 1 x 1 with Stud on 1 Side,6,87087
Tan,Brick Special 1 x 2 Palisade [aka Log],4,30136
Tan,Plate 1 x 2,7,3023
Tan,Plate Round 2 x 2 with Axle Hole,3,4032
Tan,Slope 45º 2 x 1,2,3040b
Tan,Tile 2 x 2 with Groove,3,3068b
Trans-Black,Windscreen 10 x 6 x 2 Curved with Frame Print [7931],1,45705pb011
Trans-Clear,Plate 1 x 2,8,3023
Trans-Light Blue,Bar 4L Lightsaber Blade,3,30374
Trans-Light Blue,Brick Round 1 x 1 Open Stud,2,3062b
Trans-Light Blue,Brick Round 2 x 2,3,3941
Trans-Light Blue,Plate Round 1 x 1 Straight Side,15,4073
Trans-Neon Green,Bar 4L Lightsaber Blade,1,30374
White,Brick 1 x 1,4,3005
White,Brick 1 x 6,2,3009
White,Brick 2 x 2,4,3003
White,Brick 2 x 4,2,3001
White,Brick 2 x 8,1,3007
White,Brick Arch 1 x 6 x 2 Curved Top,10,6183
White,Brick Special 1 x 2 with Grill,10,2877
White,Brick Special 2 x 2 with Pin and Axle Hole,5,6232
White,BrickSpecial 1 x 4 with 4 Studs on One Side,12,30414
White,Cockpit 10 x 6 x 2 Curved,1,47406
White,Plate 1 x 3,2,3623
White,Plate 2 x 3,8,3021
White,Plate 2 x 6,5,3795
White,Plate 3 x 3 Cut Corner,4,2450
White,Plate 4 x 12,2,3029
White,Plate 4 x 4,2,3031
White,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],2,2654
White,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],2,50746
White,Slope 45º 2 x 1 Triple,2,3048
White,Slope 45º 2 x 2,3,3039
White,Slope 65° 2 x 2 x 2 with Bottom Tube,4,3678b
White,Slope 65º 2 x 1 x 2,2,60481
White,Slope Curved 3 x 1 No Studs,8,50950
White,Slope Inverted 33º 3 x 2 [Connections between Studs],4,3747b
White,Technic Beam 2 x 4 L-Shape Thick,2,32140
White,Technic Brick 1 x 2 [1 Hole],5,3700
White,Technic Brick 1 x 4 [3 Holes],3,3701
White,Tile 1 x 2 Grill with Bottom Groove,3,2412b
White,Tile 1 x 2 with Groove,5,3069b
White,Tile 1 x 6,6,6636
White,Tile 2 x 4,6,87079
White,Tile Special 4 x 4 with Studs on Edge,4,6179
White,Tile Special 4 x 6 with Studs on Edges,4,6180
White,Tile Special 6 x 12 with Studs on Edges,2,6178
White,Wedge Plate 3 x 2 Left,2,43723
White,Wedge Plate 3 x 2 Right,1,43722
White,Wedge Plate 3 x 4 with Stud Notches,3,48183
White,Wedge Plate 6 x 12 Left,1,30355
White,Wedge Plate 6 x 12 Right,1,30356
White,Wedge Plate 6 x 3 Left,1,54384
White,Wedge Plate 6 x 3 Right,1,54383
White,Wedge Plate 8 x 3 Left,2,50305
White,Wedge Plate 8 x 3 Right,2,50304
White,Wedge Plate 8 x 8 Cut Corner,2,30504
Yellow,Technic Brick 1 x 2 [2 Holes],1,32000
