color,part,quantity,part_id
Black,Brick 1 x 2,1,3004
Black,Brick Round 1 x 1 Open Stud,1,3062b
Black,Lever Small Base with Light Bluish Gray Lever,6,298c05
Black,Minifig Mallet / Large Hammer,1,4522
Black,Minifig Spanner / Screwdriver,1,4006
Black,Plate 1 x 2,1,3023
Black,Plate 2 x 2,1,3022
Black,Plate 2 x 3,2,3021
Black,Plate 2 x 4,3,3020
Black,Plate Round 1 x 1 Straight Side,2,4073
Black,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],1,3839b
Black,Plate Special 1 x 4 with Wheels Holder,1,2926
Black,Plate Special 2 x 2 with Wheels Holder Wide,5,6157
Black,Propeller 3 Blade 5.5 Diameter,1,4617
Black,Slope Inverted 45º 2 x 2,1,3660
Black,String with End Studs 11L,1,x127c11
Black,Tap 1 x 1,1,4599
Black,Tile 1 x 2 Grill with Bottom Groove,3,2412b
Black,Tile Special 1 x 2 with Handle,2,2432
Black,Tyre Offset Tread Small,4,3641
Black,Tyre Offset Tread Small Wide,4,6015
Black,Tyre Smooth Small Single,6,3139
Black,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",2,3829c01
Green,Plate Round 2 x 2 with Axle Hole,2,4032
Light Gray,Fence 1 x 4 x 1,2,3633
Light Gray,Plate 1 x 1,2,3024
Light Gray,Plate 1 x 2,3,3023
Light Gray,Plate 2 x 2,1,3022
Light Gray,Plate 2 x 3,1,3021
Light Gray,Plate Special 1 x 2 Side Handle [Free Ends],2,2540
Light Gray,Plate Special 1 x 2 with Long Towball,1,2508
Light Gray,Plate Special 2 x 2 with Pin Hole,1,2444
Light Gray,Plate Special 2 x 2 with Towball,1,3731
Light Gray,"Plate Special 2 x 2 with Towball Socket, Short, 4 Slots",2,3730
Light Gray,Plate Special 2 x 2 with Wheel Holders,1,4600
Light Gray,"Plate, Round 2 x 2 Thin with Wheel Holder",1,2655
Light Gray,Slope 45º 2 x 1,2,3040b
Light Gray,"Technic, Pin without Friction Ridges Lengthwise",1,3673
Light Gray,Tile 1 x 4,1,2431
Light Gray,Wheel 8mm D. x 6mm,4,4624
Red,Bracket 1 x 2 - 1 x 4 [Square Corners],1,2436a
Red,Brick 1 x 2,1,3004
Red,Brick 1 x 4,1,3010
Red,Door 1 x 3 x 1 Left,1,3822
Red,Door 1 x 3 x 1 Right,1,3821
Red,Hinge Plate 1 x 4 Swivel Upper / Lower [Complete Assembly],4,2429c01
Red,Mudguard 2 x 4 [Smooth],1,3787
Red,Mudguard 2 x 4 [Studded],1,3788
Red,Panel 1 x 2 x 1 [Square Corners],1,4865a
Red,Panel 1 x 2 x 2 [Hollow Studs],1,4864b
Red,Plate 1 x 1 - Horizontal Clip,3,6019
Red,Plate 1 x 2,3,3023
Red,Plate 1 x 3,2,3623
Red,Plate 2 x 12,1,2445
Red,Plate Round 2 x 2 with Axle Hole,2,4032
Red,Slope Inverted 45º 2 x 2,2,3660
Red,Tile 1 x 1 with Groove,6,3070b
Red,Wedge 6 x 4 Inverted,1,4856
Red,Wedge Plate 3 x 4 without Stud Notches,1,4859
Red,Wheel Centre Small with Stub Axles [Pulley Wheel],1,3464
Trans-Dark Blue,Glass for Hinge Car Roof 4 x 4 Sunroof with Ridges,1,2348b
Trans-Green,Plate 1 x 1,1,3024
Trans-Light Blue,Windscreen 2 x 4 x 2,1,3823
Trans-Light Blue,Windscreen 4 x 4 x 3 Canopy,1,2620
Trans-Red,Plate 1 x 1,6,3024
Trans-Yellow,Tile 1 x 1 with Groove,2,3070b
Unknown,"Jacket 2 Stars Red - Blue Legs, Blue Helmet 4 Stars & Stripes, Tr-Lt. Blue Visor",1,jstr005
Unknown,"Jacket Green with 2 Large Pockets - Black Legs, Green Cap",1,pck022
White,Brick 1 x 1,2,3005
White,Brick 1 x 2,1,3004
White,Brick 2 x 2,1,3003
White,Brick Round 2 x 2,2,3941
White,Hinge Vehicle Roof 4 x 4 Sunroof,1,2349
White,Hinge Vehicle Roof Holder 1 x 4,1,4315
White,Hinge Vehicle Roof Holder 1 x 4 x 2,1,4214
White,Plate 1 x 2,2,3023
White,Plate 1 x 4,2,3710
White,Plate 2 x 2,2,3022
White,Plate 2 x 2 Corner,6,2420
White,Plate 2 x 6,1,3795
White,Plate 3 x 6 Cut Corners,1,2419
White,Plate Round 2 x 2 with Axle Hole,2,4032
White,Slope 45º 2 x 2,1,3039
White,Tail Shuttle,1,6239
White,"Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole",1,4212b
White,Wedge Plate 3 x 4 without Stud Notches,1,4859
White,Wedge Plate 4 x 9,2,2413
White,"Wheel 11.5mm D. x 12mm, hole round for wheel holder pin",4,6014a
White,Wheel 8mm D. x 6mm,6,4624
Yellow,Minifig Seat 2 x 2,1,4079
Yellow,Mudguard 2 x 4 [Studded],2,3788
Yellow,Plate 1 x 4,2,3710
Yellow,Slope 45° 2 x 2 with Headlights Print,1,3039pb12
