color,part,quantity,part_id
Black,Technic Pin Connector Perpendicular Long,2,32557
Blue,Technic Pin 1/2,4,4274
Dark Bluish Gray,Plate Round 1 x 1 Straight Side,2,4073
Dark Bluish Gray,Technic Brick 1 x 1 with Hole,2,6541
Dark Bluish Gray,Technic Brick 1 x 2 [2 Holes],2,32000
Dark Green,Panel 1 x 2 x 1 [Square Corners],3,4865a
Green,Round 1 x 1 - 3 Bamboo Leaves,4,30176
Light Bluish Gray,Plate Special 2 x 2 with 2 Pin Holes,1,2817
Light Bluish Gray,Slope 45º 2 x 1,4,3040b
Light Bluish Gray,"Technic, Pin without Friction Ridges Lengthwise",4,3673
Pearl Gold,Bar 1L with Top Stud and Two Side Studs,1,92690
Pearl Gold,Bar 4L Lightsaber Blade,1,30374
Pearl Gold,Barb - Large,1,87747
Pearl Light Gray,Minifig Sword [Shamshir - Square Guard],1,30173b
Red,Hips and Legs with Dark Red Belt Print,1,970c00pr0193
Red,Minifig Ninja Wrap,1,30177
Red,Plate Special 3 x 2 with Hole,1,3176
Red,"Torso Ninjago Brown Rope, Gold Medallion and Dark Red Undershirt Print / Red Arms / Black Hands",1,973pr1716c01
Reddish Brown,Brick Round 1 x 1 Open Stud,9,3062b
Reddish Brown,Brick Special 1 x 2 Palisade [aka Log],6,30136
Reddish Brown,Plate 1 x 2,2,3023
Reddish Brown,Plate 2 x 8,1,3034
Reddish Brown,Plate 4 x 4,1,3031
Reddish Brown,Plate 6 x 8,1,3036
Reddish Brown,Plate Round 1 x 1 Straight Side,1,4073
Reddish Brown,Plate Special 2 x 2 with Groove and Centre Stud,1,87580
Speckle Black-Silver,Minifig Axe Head [Clip-on],1,53705
Tan,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Tan,Tile 2 x 2 with Groove,3,3068b
White,Arm Skeleton Bent with Clips at 90° [Vertical Grip],1,93061
White,"Dog Bone, Long",1,92691
White,Leg Skeleton with Black Square Foot,1,93062
White,Minifig Head - Skull Cracked with Red Eyes and Grin Print,1,3626bpr0752
White,Torso Skeleton - Angular Rib Cage with Black Holes and Cracks and White Loincloth Print,1,93764pr0004
Yellow,"Minifig Head Male - Black Eyebrows, White Pupils, Frown, Scar Across Left Eye Print",1,3626bpr0744
