color,part,quantity,part_id
Black,Bar 1L with Clip,2,48729
Black,Bionicle Toa Inika Upper Torso / Shoulders Section,1,53545
Black,Technic Pin Long with Friction Ridges Lengthwise,1,6558
Black,Technic Pin with Friction and Slots,5,2780
Blue,Technic Axle Pin with Friction Ridges Lengthwise,3,43093
Bright Light Orange,"Bionicle Barraki Carapar Chest Cover, Marbled Trans-Black Print",1,57559pb01
Bright Light Orange,"Bionicle Barraki Carapar Thigh & Shoulder Cover, Marbled Trans-Black Print",4,57557pb01
Bright Light Orange,"Bionicle Head, Barraki Carapar, Marbled Black Print",1,57548pb01
Bright Light Orange,Bionicle Hips / Lower Torso with 2 Ball Joints and 7 Tooth Half Gear,1,47306
Bright Light Orange,"Technic Axle Connector 2 x 3 with Ball Socket, Open Sides",5,32174
Dark Bluish Gray,Bionicle Foot Rahkshi,2,44138
Dark Bluish Gray,Bionicle Toa Inika Leg Lower Section,2,53548
Dark Bluish Gray,Bionicle Vahki Leg Lower Section,2,47328
Dark Bluish Gray,Technic Axle and Pin Connector 2 x 5 with Two Ball Joint Sockets,4,47296
Dark Bluish Gray,Technic Beam 1 x 2 with Ball Joint Angled,1,50923
Light Bluish Gray,Technic Axle 3,3,4519
Pearl Light Gray,Bionicle Barraki Mandible,2,57554
Pearl Light Gray,Bionicle Squid Ammo Launcher,1,57556
Pearl Light Gray,Bionicle Weapon Barraki Carapar Claw Half,2,57570
Trans-Red,Light Cover with Internal Bar / Bionicle Barraki Eye,2,58176
Trans-Yellow,"Bionicle Squid, Rubber",2,57555
White,Barb - Small,3,53451
