color,part,quantity,part_id
Black,Antenna 1 x 4,2,3957
Black,Brick 1 x 2,1,3004
Black,Brick 2 x 2,2,3003
Black,Brick 2 x 3,2,3002
Black,Brick 2 x 4,2,3001
Black,Brick Round 2 x 2,4,3941
Black,Minifig Helmet Castle - Dragon Crown Top,1,6122
Black,Minifig Lance,1,3849
Black,Spider,1,30238
Black,Technic Pin Long with Friction Ridges Lengthwise,4,6558
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",4,32054
Blue,Flag 4 x 1 Wave,2,4495
Blue,Saddle [Two Clips],1,4491b
Blue,Slope 33º 3 x 2,1,3298
Blue,Slope 45º 2 x 2,1,3039
Blue,Slope 75° 2 x 2 x 2 Quadruple Convex,3,3688
Blue,Tile 1 x 2 Grill with Bottom Groove,2,2412b
Brown,Container - Barrel 2 x 2 x 2,1,2489
Brown,Minifig Space Gun / Torch,2,3959
Chrome Silver,BROADSWORD Silver metal,1,71014
Dark Gray,Brick 1 x 1,1,3005
Dark Gray,Brick 1 x 2,1,3004
Dark Gray,Brick 2 x 2 Corner,1,2357
Dark Gray,Minifig Halberd Elaborate,1,6123
Dark Gray,Plate Round 2 x 2 with Axle Hole,4,4032
Dark Gray,Technic Brick 1 x 2 [2 Holes],2,32000
Earth Orange,Minifig Chain 16L [Complete],1,60169
Light Gray,Brick 1 x 2,6,3004
Light Gray,Brick 1 x 2 x 2 with Inside Stud Holder,2,3245c
Light Gray,Brick 1 x 3,2,3622
Light Gray,Brick 2 x 10,3,3006
Light Gray,Brick 2 x 2,4,3003
Light Gray,Brick 2 x 3,1,3002
Light Gray,Brick Arch 1 x 4,2,3659
Light Gray,Brick Round 2 x 2,2,3941
Light Gray,Brick Special 1 x 1 with Headlight,2,4070
Light Gray,Brick Special 1 x 2 with Vertical Clip,1,30237
Light Gray,Hips and Legs [Complete Assembly],1,970c00
Light Gray,"Minifig Accessory Shield - Triangular with Lion Head, Blue and Yellow Print",2,3846p4e
Light Gray,Plate 2 x 10,1,3832
Light Gray,Plate 2 x 16,1,4282
Light Gray,Plate 2 x 2,2,3022
Light Gray,Plate 2 x 3,2,3021
Light Gray,Plate 2 x 8,1,3034
Light Gray,Plate 4 x 10,2,3030
Light Gray,Plate 6 x 12,1,3028
Light Gray,Plate 6 x 6,1,3958
Light Gray,Slope 75° 2 x 2 x 3,5,3684
Light Gray,"Torso Castle Knights Kingdom Vest, Shield and Lion Head Print / Blue Arms / Yellow Hands",1,973px118c01
Red,Brick 1 x 2,1,3004
Red,Brick Special 1 x 2 with Handle,1,30236
Red,Minifig Plume Feather Large,1,4502c
Red,Minifig Plume Feather Small,1,4502a
Red,Minifig Plume Feather Triple,1,4502b
Tan,Brick Round 1 x 1 Open Stud,2,3062b
Tan,Brick Special 1 x 1 with Headlight,2,4070
Tan,Brick Special 2 x 3 x 3 with Cutout and Lion Head,2,30274
Tan,Technic Brick 1 x 2 [2 Holes],2,32000
Trans-Yellow,Cone 1 x 1 [No Top Groove],2,4589
White,Cone 1 x 1 [No Top Groove],5,4589
White,"Horse with Black Eyes, White Pupils, Brown Bridle Print [Complete Assembly]",1,75998pr0007
Yellow,Minifig Head Standard Grin Print - Hollow Stud,1,3626bpr0001
