color,part,quantity,part_id
(No Color),Plastic Ramp Cover with Flames and 'WARNING PROCEED WITH CAUTION' Pattern (8494),1,61770
Black,Plate 2 x 3,2,3021
Black,Plate Special 1 x 4 with Angled Tubes,4,61072
Black,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],2,50746
Black,String Cord Medium Thickness 30cm,1,x77cc30
Black,Technic Axle 12,2,3708
Black,Technic Axle 6,5,3706
Black,Technic Axle Connector with Axle Hole,3,32039
Black,Technic Axle and Pin Connector Perpendicular Double,2,32291
Black,Technic Beam 1 x 13 Thick,2,41239
Black,Technic Beam 1 x 2 Thin,4,41677
Black,Technic Beam 1 x 3 Thick,3,32523
Black,Technic Beam 1 x 5 Thick,10,32316
Black,Technic Beam 3 x 5 L-Shape Thick,4,32526
Black,Technic Pin Double with Axle Hole,5,32138
Black,Technic Pin with Friction Ridges Lengthwise and Towball,2,6628
Black,Technic Pin with Friction and Slots,15,2780
Black,"Technic, Axle Connector Double Flexible (Rubber)",2,45590
Black,Tyre 43.2mm D. x 26mm Balloon Small,4,61481
Black,"Wheel 30.4mm D. x 20mm without Pinholes, with Reinforced Rim",4,56145
Black,Windscreen 8 x 6 x 2 Curved,1,41751
Blue,Plate 1 x 4,2,3710
Blue,Plate 2 x 6,1,3795
Blue,Plate 3 x 6 Cut Corners,1,2419
Blue,Plate 4 x 4,1,3031
Blue,Slope Inverted 45º 2 x 2,2,3660
Blue,Technic Axle Pin with Friction Ridges Lengthwise,16,43093
Blue,Technic Car Spoiler 3 x 8 [Three Holes],1,61073
Blue,Technic Engine Block Half / Side Intake Panel,2,61069
Blue,Technic Panel Car Mudguard Left,1,61071
Blue,Technic Panel Car Mudguard Right,1,61070
Blue,Technic Pin 1/2,8,4274
Blue,Technic Pin Long with Friction Ridges Lengthwise,9,6558
Blue,Wedge Plate 4 x 2 Left,2,41770
Blue,Wedge Plate 4 x 2 Right,2,41769
Dark Bluish Gray,Band &amp; Belt Holder 2 x 6 x 2 1/3,1,41753
Dark Bluish Gray,Bar 1L with Clip,8,48729
Dark Bluish Gray,Brick Special 2 x 2 with Pins and Axle Hole,1,30000
Dark Bluish Gray,Plate 2 x 2,3,3022
Dark Bluish Gray,Technic Axle and Pin Connector Angled #6 - 90°,2,32014
Dark Bluish Gray,Technic Beam 1 x 15 Thick,6,32278
Dark Bluish Gray,Technic Beam 1 x 9 Thick,3,40490
Dark Bluish Gray,Technic Gear 24 Tooth [New Style with Single Axle Hole],1,3648
Dark Bluish Gray,Technic Gear 8 Tooth,1,3647
Dark Bluish Gray,Technic Reel 3 x 2,1,32012
Dark Bluish Gray,Windup Motor 2 x 6 x 2 1/3 with Raised Shaft Base - Long Axle,1,42073c02
Light Bluish Gray,Technic Axle 3,2,4519
Light Bluish Gray,Technic Axle 5,2,32073
Light Bluish Gray,Technic Axle 7,3,44294
Light Bluish Gray,Technic Axle Connector [Smooth X hole + orientation],5,6538c
Light Bluish Gray,Technic Brick 1 x 10 [9 Holes],2,2730
Light Bluish Gray,Technic Brick 1 x 16 with Holes,2,3703
Light Bluish Gray,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",8,32054
Metallic Silver,Plate Round 1 x 1 Straight Side,2,4073
Metallic Silver,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Red,Bionicle Weapon Toa Flame Sword 2 x 12 with Two Holes,4,32558
Red,Brick 1 x 2,2,3004
Red,"Hose, Rigid 3mm D. 63L",1,75c63
Red,Plate 1 x 2,4,3023
Red,Technic Axle 2 Notched,11,32062
Red,Technic Axle and Pin Connector Angled #3 - 157.5°,4,32016
Red,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,1,32184
Red,Technic Beam 3 x 5 L-Shape Thick,1,32526
Red,Technic Bush,10,3713
Red,Technic Rubber Belt 24mm Diameter,2,85544
Tan,Technic Pin Long without Friction Ridges,10,32556
White,Slope Curved 4 x 1 No Studs,2,61678
White,Technic Tooth 1 x 3 with Axlehole,2,41669
Yellow,"Engine - Smooth, Small 1 x 2 Side Plate [With Axle Holders]",2,3475b
Yellow,Plate 2 x 4,1,3020
Yellow,Technic Axle and Pin Connector Angled #3 - 157.5°,2,32016
Yellow,Technic Beam 1 x 5 Thin,6,32017
Yellow,Technic Beam 1 x 9 Thick,1,40490
Yellow,Technic Beam 3 x 5 L-Shape Thick,2,32526
Yellow,Technic Beam Triangle Thin [Type I],2,2905
Yellow,Technic Brick 1 x 4 [3 Holes],3,3701
Yellow,Technic Bush 1/2 Smooth,9,4265c
Yellow,Wedge 3 x 2 Left,2,6565
Yellow,Wedge 3 x 2 Right,2,6564
