color,part,quantity,part_id
Black,Brick Special 1 x 1 with Stud on 1 Side,1,87087
Black,Brick Special 1 x 1 with Studs on 2 Sides,1,47905
Black,Brick Special 1 x 2 with Grill,9,2877
Black,Dish 2 x 2 Inverted [Radar],1,4740
Black,Facet 2 x 2,6,87620
Black,Minifig Hair Long,1,40239
Black,Minifig Hair Orc with Dark Tan Ears Print,1,14033
Black,Minifig Mallet / Large Hammer,1,4522
Black,Minifig Pot Cauldron 3 x 3 x 1 & 3/4 with Handles,1,4341
Black,Minifig Shovel [Round Ended Shaft],1,3837
Black,Minifig Telescope,2,64644
Black,Plate 1 x 12,1,60479
Black,Plate 1 x 4,1,3710
Black,Plate 2 x 6,2,3795
Black,Plate Round 1 x 1 Straight Side,3,4073
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Black,Plate Special 1 x 2 with Clip Horizontal on End,2,63868
Black,Plate Special 2 x 2 with Groove and Centre Stud,2,87580
Black,Slope 18º 4 x 1,1,60477
Black,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],4,50746
Black,String Cord Thin 50cm,1,x77ac50
Black,Support 2 x 2 x 2 Stand,1,3940
Black,Technic Beam 1 x 15 Thick,2,32278
Black,Technic Brick 1 x 6 [5 Holes],1,3894
Black,Technic Pin with Friction and Slots,6,2780
Black,Technic Plate Rotor 6 Blade with Clip Ends Connected [aka Water Wheel],2,64566
Black,"Technic, Pin Connector Block 1 x 5 x 3",1,32333
Black,Tile 2 x 2 Round,1,4150
Black,"Tile, Round 2 x 2 - Thick Lifting Ring",1,74698
Blue,Brick 1 x 3,1,3622
Blue,Brick Special 1 x 2 with 2 Pins,1,30526
Blue,Technic Brick 1 x 2 [1 Hole],1,3700
Dark Bluish Gray,Bracket 1 x 2 - 1 x 2 Inverted,2,99780
Dark Bluish Gray,Brick 1 x 4,6,3010
Dark Bluish Gray,Brick 2 x 3,2,3002
Dark Bluish Gray,Hips and Reddish Brown Legs,1,970c88
Dark Bluish Gray,Hook with Towball,1,30395
Dark Bluish Gray,Panel 1 x 2 x 1 [Rounded Corners],6,4865b
Dark Bluish Gray,Plate Round 1 x 1 Straight Side,12,4073
Dark Bluish Gray,Plate Round 2 x 2 with Axle Hole,1,4032
Dark Bluish Gray,Plate Special 1 x 4 with 2 Studs,1,92593
Dark Bluish Gray,Rock Panel 2 x 4 x 6,1,47847
Dark Bluish Gray,Slope 45° 2 x 2 Double Concave,13,3046a
Dark Bluish Gray,Slope 45º 2 x 1,16,3040b
Dark Bluish Gray,Slope Inverted 45º 2 x 1,16,3665
Dark Bluish Gray,Technic Axle 5.5 With Stop,1,32209
Dark Bluish Gray,Technic Reel 3 x 2,1,32012
Dark Bluish Gray,Tile 1 x 3,2,63864
Dark Bluish Gray,Tile Special 2 x 3 with 2 Clips,1,30350
Dark Brown,Brick Special 1 x 2 Palisade [aka Log],7,30136
Dark Brown,Hips and Legs [Complete Assembly],2,970c00
Dark Brown,Hips and Legs with Leather Armour Print [Uruk-Hai],1,970c00pr0334
Dark Brown,Slope 65º 2 x 1 x 2,4,60481
Dark Brown,Tile 1 x 2 with Groove,4,3069b
Dark Brown,Tile 1 x 4,4,2431
Dark Brown,Torso Leather Armour Print / Dark Tan Arms / Reddish Brown Hands,2,973pr2063c01
Dark Brown,Torso LotR Leather Armour with Buckle Print / Dark Red Arms / Dark Bluish Gray Hands,1,973pr2057c01
Dark Green,Brick 1 x 1,8,3005
Dark Green,Brick 1 x 2,3,3004
Dark Green,Panel 1 x 2 x 1 [Square Corners],4,4865a
Dark Green,Tile 2 x 2 with Groove,3,3068b
Dark Red,Minifig Head Dual Sided - LotR Uruk-hai Scowling / Handprint Print - Recessed Stud,1,3626cpr0976
Dark Tan,Minifig Head - Mordor Orc Print - Recessed Stud,2,3626cpr0980
Dark Tan,Plate 1 x 1,2,3024
Dark Tan,Plate 1 x 2,2,3023
Dark Tan,Plate 1 x 4,2,3710
Dark Tan,Plate 2 x 4,6,3020
Dark Tan,Plate 2 x 6,1,3795
Dark Tan,Plate 6 x 12,4,3028
Dark Tan,Plate 6 x 6,2,3958
Dark Tan,Wedge Plate 3 x 2 Left,2,43723
Dark Tan,Wedge Plate 3 x 2 Right,2,43722
Dark Tan,Wedge Plate 6 x 3 Left,3,54384
Dark Tan,Wedge Plate 6 x 3 Right,1,54383
Flat Silver,Tile Round 1 x 1,6,98138
Light Bluish Gray,Brick 1 x 1,2,3005
Light Bluish Gray,"Brick, Round 2 x 2 [Grill]",2,92947
Light Bluish Gray,Plate Special 1 x 2 [Top Clip],2,92280
Light Bluish Gray,Slope 45° 2 x 2 Double Convex,2,3045
Light Bluish Gray,Slope 65º 2 x 1 x 2,17,60481
Light Bluish Gray,Technic Axle 9,1,60485
Light Bluish Gray,Technic Beam 1 x 3 Thick,1,32523
Metallic Silver,Tile 1 x 2 Grill with Bottom Groove,4,2412b
Olive Green,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],18,50746
Pearl Dark Gray,Minifig Breastplate with Leg Protection,2,2587
Pearl Dark Gray,Minifig Helmet Castle - Lateral Comb and Handprint Print,2,10459
Pearl Dark Gray,Minifig Shield - Broad with Spiked Bottom and Cutout Corner with Handprint Print [10237],2,10559
Pearl Dark Gray,Minifig Sword [Uruk-hai],3,10050
Red,Brick 1 x 3,1,3622
Red,Plate 1 x 10,2,4477
Red,Technic Axle 2 Notched,1,32062
Red,Technic Brick 1 x 2 [2 Holes],1,32000
Red,Technic Bush,1,3713
Reddish Brown,Brick Round 1 x 1 Open Stud,7,3062b
Reddish Brown,"Container, Barrel Half Large with Axle Hole",1,64951
Reddish Brown,Dish 3 x 3 Inverted [Radar],2,43898
Reddish Brown,Minifig Head Dual Sided LotR Lurtz Scowling / Handprint Print - Recessed Stud,1,3626cpb718
Reddish Brown,Plate 1 x 10,1,4477
Reddish Brown,Plate 1 x 3,12,3623
Reddish Brown,Plate 1 x 6,8,3666
Reddish Brown,Plate 4 x 4,1,3031
Reddish Brown,Plate 4 x 6,1,3032
Reddish Brown,Plate 6 x 6,1,3958
Reddish Brown,Slope 45º 2 x 1,2,3040b
Reddish Brown,Support 1 x 1 x 6 Solid Pillar,4,43888
Reddish Brown,Support 1 x 6 x 5 Girder Rectangular,3,64448
Reddish Brown,Technic Axle Connector [Smooth X hole + orientation],1,6538c
Reddish Brown,Technic Brick 1 x 2 [1 Hole],2,3700
Reddish Brown,Tile 1 x 4 with Wood Grain and 4 Nails Print,2,2431pr0060
Reddish Brown,Torso LotR Muscles Outline Print / Reddish Brown Arms / Reddish Brown Hands,1,973pb1128c01
Tan,Plate 2 x 2 Corner,2,2420
Tan,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],2,2654
Trans-Neon Orange,Minifig Feather / Plume Triple Point,2,64647
Trans-Neon Orange,Wave / Flame Rounded with Base Rim,4,6126b
Trans-Orange,Plate 1 x 2,4,3023
Trans-Red,Brick 1 x 2 [No Bottom Tube],2,3065
Trans-Red,Light Brick  2  x 3 x 1 1/3,1,98782
Yellow,Cone 1 x 1 [Top Groove],4,4589b
Yellow,Plate Special 1 x 2 with End Handle [Closed Ends],4,60478
