color,part,quantity,part_id
Black,Antenna 1 x 4,1,3957
Black,Arch 1 x 5 x 4,16,2339
Black,Brick 1 x 1,2,3005
Black,Brick 1 x 3,2,3622
Black,Brick 12 x 24,2,30072
Black,Brick 2 x 2 Corner,2,2357
Black,Brick 8 x 16,1,4204
Black,Brick Arch 1 x 12 x 3,2,6108
Black,Brick Arch 1 x 4,1,3659
Black,Brick Round 1 x 1 Open Stud,8,3062b
Black,Brick Round 2 x 2,1,3941
Black,Brick Special 1 x 2 Palisade [aka Log],20,30136
Black,Minifig Wizards Hat,1,6131
Black,Plate 1 x 1,4,3024
Black,Plate 1 x 2,8,3023
Black,Plate 1 x 3,2,3623
Black,Plate 1 x 4,3,3710
Black,Plate 2 x 10,1,3832
Black,Plate 2 x 3,2,3021
Black,Plate 2 x 4,3,3020
Black,Plate 2 x 6,2,3795
Black,Plate 2 x 8,8,3034
Black,Plate 6 x 6,5,3958
Black,Plate Round 1 x 1 Straight Side,1,4073
Black,Plate Special 1 x 4 with Arm Down,8,30043
Black,Slope Inverted 45º 2 x 1,2,3665
Black,Snake,5,30115
Black,Technic Brick 1 x 1 with Hole,2,6541
Black,Tile 1 x 1 with Groove,2,3070b
Black,Tile 1 x 2 with Groove,4,3069b
Black,Tile 1 x 4,3,2431
Black,Tile 2 x 2 with Groove,4,3068b
Black,Tile Special 1 x 1 with Clip,2,2555
Black,Tile Special 4 x 4 with Studs on Edge,1,6179
Black,"Turntable 2 x 2 Plate, Complete Assembly with Light Gray Top",4,3680c01
Black,Window 1 x 2 x 2 & 2/3 Pane Twisted Bar with Rounded Top,1,30045
Brown,Bar 4L Lightsaber Blade,3,30374
Brown,"Minifig, Utensil Book 2 x 3 with Lock and Soiled Spots Print",1,33009pb01
Chrome Silver,Minifig Sword [Greatsword Round],1,59
Dark Gray,Alligator / Crocodile / Dragon Upper Jaw; Dinosaur Tongue,4,6027
Dark Gray,Brick 1 x 1,4,3005
Dark Gray,Brick 1 x 1 x 5,2,2453
Dark Gray,Brick 1 x 2,10,3004
Dark Gray,Brick 1 x 2 with Pin,2,2458
Dark Gray,Brick 1 x 2 x 1 1/3 with Curved Top,18,6091
Dark Gray,Brick 1 x 2 x 5,2,2454
Dark Gray,Brick 1 x 3,4,3622
Dark Gray,Brick 1 x 4,19,3010
Dark Gray,Brick 1 x 6,3,3009
Dark Gray,Brick 2 x 2,2,3003
Dark Gray,Brick 2 x 4,10,3001
Dark Gray,Brick 8 x 16,1,4204
Dark Gray,Brick Arch 1 x 4,1,3659
Dark Gray,Brick Round 1 x 1 Open Stud,10,3062b
Dark Gray,Brick Special 1 x 2 with Vertical Clip,2,30237
Dark Gray,Hinge Brick 1 x 4 [Lower],4,3831
Dark Gray,Hinge Brick 1 x 4 [Upper],4,3830
Dark Gray,Panel 1 x 2 x 1 [Square Corners],1,4865a
Dark Gray,Panel 3 x 4 x 6 with Arched Window,4,30246
Dark Gray,Plate 1 x 1,2,3024
Dark Gray,Plate 1 x 2,15,3023
Dark Gray,Plate 1 x 8,2,3460
Dark Gray,Plate 2 x 2,3,3022
Dark Gray,Plate 2 x 3,2,3021
Dark Gray,Plate 2 x 6,2,3795
Dark Gray,Plate Special 6 x 8 Trap Door Frame Horizontal,1,30041
Dark Gray,Slope 45º 2 x 1,2,3040b
Dark Gray,Slope 45º 2 x 4,2,3037
Dark Gray,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Dark Gray,Tile 1 x 2 with Groove,2,3069b
Dark Gray,Tile 2 x 2 with Groove,8,3068b
Dark Gray,Tile Special 1 x 1 with Clip,2,2555
Dark Orange,Bar 4L Lightsaber Blade,1,30374
Light Gray,Bar 4L Lightsaber Blade,1,30374
Light Gray,Brick 1 x 1,2,3005
Light Gray,Brick 1 x 12,4,6112
Light Gray,Brick 1 x 2,11,3004
Light Gray,Brick 1 x 4,3,3010
Light Gray,Brick 1 x 6 x 5 with Stone and Open Mouth Snake Print (4730),4,3754pb03
Light Gray,Brick 2 x 2,2,3003
Light Gray,Brick 2 x 2 Corner,4,2357
Light Gray,Brick 2 x 3,1,3002
Light Gray,Brick 2 x 4,2,3001
Light Gray,Brick Special 1 x 2 with Vertical Clip,2,30237
Light Gray,"Minifig, Shield Ovoid with HP Open Mouth Snake Print",2,770pb01
Light Gray,"Owl Large, Rounded Features",1,40232
Light Gray,Plate 1 x 2,19,3023
Light Gray,Plate 1 x 3,2,3623
Light Gray,Plate 1 x 4,4,3710
Light Gray,Plate 2 x 12,8,2445
Light Gray,Plate 2 x 2,2,3022
Light Gray,Plate 2 x 4,3,3020
Light Gray,Plate 2 x 6,1,3795
Light Gray,Plate 2 x 8,2,3034
Light Gray,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],1,2654
Light Gray,Plate Special 1 x 2 with 1 Stud [aka Jumper],3,3794
Light Gray,Plate Special 2 x 2 with 2 Pin Holes,1,2817
Light Gray,Plate Special 2 x 2 with Pin Hole,2,2444
Light Gray,Plate Special 4 x 5 with Trap Door Hinge,1,30042
Light Gray,"Plate, Round Corner 3 x 3",2,30357
Light Gray,Slope 33º 3 x 2,2,3298
Light Gray,Slope 45º 2 x 1,2,3040b
Light Gray,Slope 45º 2 x 2,2,3039
Light Gray,Slope 65° 2 x 2 x 2 Smooth without Bottom Tube,1,3678a
Light Gray,Slope 75° 2 x 2 x 3,4,3684
Light Gray,Slope 75º 2 x 1 x 3 [Undetermined Type],4,4460
Light Gray,Slope Inverted 45º 2 x 1,2,3665
Light Gray,Slope Inverted 75Â° 2 x 1 x 3,16,2449
Light Gray,"Technic, Pin without Friction Ridges Lengthwise",2,3673
Light Gray,Tile 1 x 2 with Groove,12,3069b
Light Gray,Tile 1 x 4,6,2431
Light Gray,Tile 2 x 2 with Groove,3,3068b
Light Gray,Window 1 x 2 x 2 2/3 with Rounded Top,1,30044
Red,Phoenix 'Fawkes',1,43744
Sand Green,"Basilisk, Complete Assembly",1,basilisk
Sand Green,Cone 1 x 1 [No Top Groove],21,4589
Sand Green,Cone 2 x 2 x 2 [Open Stud],5,3942c
Sand Green,Cone 4 x 4 x 2 [Axle Hole],3,3943b
Sand Green,Plate 1 x 2,4,3023
Sand Green,Plate 2 x 2,4,3022
Sand Green,Slope 45º 2 x 1,22,3040b
Sand Green,Tile 2 x 2 with Scroll and Potions Print (HP),1,3068bpb14
