color,part,quantity,part_id
Black,Brick 1 x 16,4,2465
Black,Brick 1 x 2,23,3004
Black,Brick 1 x 2 x 5,10,2454
Black,Brick 1 x 3,2,3622
Black,Brick 2 x 10,5,3006
Black,Brick 2 x 2,6,3003
Black,Brick 2 x 3,4,3002
Black,Brick 2 x 4,1,3001
Black,Brick 2 x 6,1,2456
Black,Brick 2 x 8,2,3007
Black,Brick Special 1 x 1 with Headlight,8,4070
Black,Cone 1 x 1 [No Top Groove],3,4589
Black,"Electric Wire with Brick 2 x 2 x 2/3 Pair, 15 Studs Long",1,5306bc015
Black,Hips and Legs [Complete Assembly],2,970c00
Black,Minifig Briefcase,2,4449
Black,Minifig Hair Female,1,4530
Black,Minifig Hair Male,1,3901
Black,Minifig Police Style Cap,1,3624
Black,Minifig Seat 2 x 2,5,4079
Black,Monorail Base 4 x 20,2,2687
Black,Monorail Bogey with Bogey Bracket/Pivot,2,2686c01
Black,Panel 1 x 2 x 3 - Solid Studs,4,2362a
Black,Slope 45º 2 x 1,2,3040b
Black,Slope 45º 2 x 4,2,3037
Black,Slope 75º 2 x 1 x 3 [Undetermined Type],2,4460
Black,Slope Inverted 33º 3 x 2 [Connections between Studs],2,3747b
Black,Slope Inverted 45º 2 x 2,25,3660
Black,Support 2 x 2 x 2 Stand,2,3940
Black,Support 4 x 4 x 5 Stanchion,2,2680
Black,Support 6 x 6 x 10 Stanchion,10,2681
Black,Tile 1 x 2 with Groove,4,3069b
Black,Tile 1 x 4,2,2431
Black,"Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Print / Black Arms / Yellow Hands",1,973px189c01
Black,Torso Suit and Red Shirt Print / Black Arms / Yellow Hands,1,973p22c01
Blue,Hips and Legs [Complete Assembly],3,970c00
Blue,Minifig Cap Long Peak,1,4485
Blue,Plate 1 x 2,1,3023
Blue,Plate 1 x 3,2,3623
Blue,Plate 1 x 8,1,3460
Blue,Tile 1 x 1 with Groove,7,3070b
Blue,Torso Suit and Tie Print / Blue Arms / Yellow Hands,1,973p18c01
Brown,Minifig Briefcase,3,4449
Green,Baseplate 32 x 32 Island with White Lines and Crosswalk Print,1,309p03
Green,Baseplate 8 x 16,2,3865
Green,Flower Stem,10,3741
Green,Fruit Tree,2,3470
Light Gray,Baseplate 16 x 16,1,3867
Light Gray,Baseplate 16 x 32,1,3857
Light Gray,Baseplate 32 x 32 Island with White and Green Lines Print [6399],1,309p04
Light Gray,Brick 1 x 2,10,3004
Light Gray,Container - Box 2 x 2 x 2 Door with Slot,2,4346
Light Gray,Hips and Legs [Complete Assembly],1,970c00
Light Gray,Monorail Track Curve Long,8,2672
Light Gray,Monorail Track Monoswitch,2,2774
Light Gray,Monorail Track Ramp Lower Part,2,2677
Light Gray,Monorail Track Ramp Upper Part,2,2678
Light Gray,Monorail Track Straight Long,5,2671
Light Gray,Monorail Track Straight Short,8,2670
Light Gray,Plate 1 x 2,1,3023
Light Gray,Plate 1 x 3,2,3623
Light Gray,Plate 1 x 4,54,3710
Light Gray,Plate 2 x 2,9,3022
Light Gray,Plate 2 x 2 Corner,2,2420
Light Gray,Plate 2 x 4,2,3020
