color,part,quantity,part_id
Black,Bar 1 x 3 [Clip / Anti-Stud],1,4735
Black,Bar 1 x 4 x 2 with Studs,2,4083
Black,Bar 1 x 4 x 3 Window [Side Tabs],5,6016
Black,Bar 1 x 8 x 2,1,2486
Black,Bar 6.6L with Stop Ring [Umbrella Stand],1,4095
Black,Bar 7 x 3 Double Clips [aka Ladder],2,6020
Black,Boat Bow Brick 6 x 6 x 1,1,2626
Black,Boat Bow Plate 7 x 6 without Stud Notches,2,2625
Black,Brick 1 x 3,2,3622
Black,Brick 1 x 4,2,3010
Black,Brick 1 x 6,2,3009
Black,Brick 1 x 8,1,3008
Black,Brick 2 x 4,2,3001
Black,Brick Special 1 x 1 with Headlight,4,4070
Black,Brick Special 1 x 2 with Grill,2,2877
Black,Brick Special 1 x 2 x 2/3 with Studs on Sides,1,4595
Black,Door 1 x 4 x 5 Right with Trans-Light Blue Glass,2,73435c02
Black,Fence Spindled 1 x 4 x 2 [2 Top Studs],3,30055
Black,Hinge Vehicle Roof Holder 1 x 4,1,4315
Black,Minifig Hair Male,1,3901
Black,Minifig Radio [Compact Handle],2,3962a
Black,Plate 1 x 1,1,3024
Black,Plate 1 x 10,3,4477
Black,Plate 1 x 2,7,3023
Black,Plate 1 x 6,1,3666
Black,Plate 1 x 8,4,3460
Black,Plate 2 x 10,1,3832
Black,Plate 4 x 4,1,3031
Black,Plate 4 x 8,2,3035
Black,Plate 6 x 10,1,3033
Black,Plate Round 1 x 1 Straight Side,1,4073
Black,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],1,4085c
Black,Plate Special 1 x 2 Side Handle [Free Ends],1,2540
Black,Plate Special 2 x 2 with Wheel Holder,1,4488
Black,Plate Special 2 x 2 with Wheels Holder Wide,2,6157
Black,Slope 33º 3 x 1,4,4286
Black,Slope 33º 3 x 2,2,3298
Black,Slope 33º 3 x 3 Double Convex,2,3675
Black,Slope 33º 3 x 4,3,3297
Black,Slope 45º 2 x 1,3,3040b
Black,Slope Inverted 33º 3 x 2 [Connections between Studs],1,3747b
Black,Slope Inverted 45º 2 x 1,8,3665
Black,Slope Inverted 45º 2 x 2,5,3660
Black,Tile 1 x 2 Grill with Bottom Groove,2,2412b
Black,Tile 1 x 4,1,2431
Black,Tile Special 1 x 1 with Clip,2,2555
Black,"Turntable 2 x 2 Plate, Complete Assembly with Light Gray Top",3,3680c01
Black,Tyre Offset Tread Small,4,3641
Black,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Black,Window 1 x 4 x 6 Frame [3 Panes Fixed Trans-Light Blue Glass],6,6160c03
Black,Window 4 x 4 x 3 Roof with Centre Bar,4,6159
Blue,Bracket 1 x 2 - 1 x 4 [Square Corners],1,2436a
Blue,Brick 1 x 2,6,3004
Blue,Brick 2 x 2,3,3003
Blue,Hinge Brick 1 x 2 Base,2,3937
Blue,Hinge Brick 1 x 2 Top Plate Thin,2,3938
Blue,Minifig Seat 2 x 2,4,4079
Blue,Panel 1 x 2 x 1 [Square Corners],2,4865a
Blue,Plate 1 x 1 - Horizontal Clip,1,6019
Blue,Plate 2 x 2,2,3022
Blue,Plate 2 x 3,1,3021
Blue,Plate 2 x 4,3,3020
Blue,Plate 2 x 6,1,3795
Blue,Slope 33º 3 x 2,1,3298
Blue,Slope Inverted 45º 2 x 2,1,3660
Blue,Tile Special 1 x 2 with Handle,1,2432
Blue,Tile Special 2 x 2 with Pin,1,2460
Dark Gray,Shark - Old Style Pointed Nose [Complete Assembly],1,2547c01
Green,Baseplate 16 x 16,1,3867
Green,Baseplate Road 32 x 32 with Gray Driveway Print [6380 / 6598 / 1682],1,4478p01
Green,Flower Stem,2,3741
Green,Tile 1 x 2 with '100' Banknote Print,1,3069bpr0100
Light Gray,Boat Mast 2 x 2 x 9 2/3 Bar with Slot on Top and 2 Finger Hinge on Two Sides,1,4318
Light Gray,Brick 1 x 1,17,3005
Light Gray,Brick 1 x 2,9,3004
Light Gray,Brick 1 x 3,2,3622
Light Gray,Brick 1 x 4,5,3010
Light Gray,Brick 1 x 8,2,3008
