color,part,quantity,part_id
Black,Bar 1 x 4 x 2 with Studs,4,4083
Black,Brick 1 x 1,4,3005
Black,Brick 1 x 2,9,3004
Black,Brick 1 x 4,1,3010
Black,Brick 1 x 6,1,3009
Black,Brick 2 x 4,2,3001
Black,Brick Round 2 x 2,1,3941
Black,Brick Special 1 x 1 with Headlight,2,4070
Black,"Brick, Modified 2 x 4 with Wheels, Train Spoked Small (23mm D.) Black",6,4180c01
Black,Door 1 x 4 x 5 Train Left,1,4181
Black,Door 1 x 4 x 5 Train Right,1,4182
Black,Magnet Cylindrical,8,73092
Black,"Minifig, Head (Plain) - Stud Solid",2,3626a
Black,Plate 1 x 1,12,3024
Black,Plate 1 x 2,6,3023
Black,Plate 1 x 3,2,3623
Black,Plate 1 x 4,3,3710
Black,Plate 1 x 6,11,3666
Black,Plate 1 x 8,2,3460
Black,Plate 2 x 10,3,3832
Black,Plate 2 x 2,10,3022
Black,Plate 2 x 3,2,3021
Black,Plate 2 x 6,9,3795
Black,Plate 4 x 4,1,3031
Black,Plate 4 x 6,1,3032
Black,Plate 4 x 8,1,3035
Black,Plate 6 x 16,3,3027
Black,Plate 6 x 6,1,3958
Black,Plate Round 2 x 2 with Axle Hole,2,4032
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],2,3794
Black,Plate Special 1 x 2 with Ladder,2,4175
Black,Plate Special 2 x 2 with Wheels Red,2,122c01
Black,"Plate, Modified 1 x 2 with Steam Engine Cylinder, Round Surfaces",2,x461
Black,Slope 33º 3 x 3,2,4161
Black,Slope 33º 3 x 4,2,3297
Black,Slope 45° 2 x 3,2,3038
Black,Slope 45º 2 x 1,2,3040b
Black,Slope 45º 2 x 2,4,3039
Black,Slope 45º 2 x 4,2,3037
Black,Slope Inverted 45º 2 x 1,24,3665
Black,Train Buffer Beam,6,4022
Black,Train Coupling,8,4023
Black,"Train Weight 2 x 6 x 2 [Bottom Openings, Centre End Seam]",2,73090a
Black,Tyre Offset Tread Small,4,3641
Black,"Vehicle, Forklift 2 x 2 Plate and Yellow Fork (Complete Assembly)",1,3430c02
Black,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Black,Window 1 x 1 x 2 Classic with Short Sill,2,29c
Black,Window 1 x 2 x 2 Classic with Short Sill (Complete),2,3081cc01
Blue,Brick 1 x 1,2,3005
Blue,Brick 1 x 3,4,3622
Blue,Brick 1 x 4,1,3010
Blue,Brick 1 x 6,2,3009
Dark Gray,"Train, Track Sleeper Plate 2 x 8 without Cable Grooves",36,767
Light Gray,Electric Train Motor 12V Connecting Rod,4,502
Light Gray,Plate 1 x 1,4,3024
Light Gray,Plate 1 x 6,2,3666
Light Gray,Plate 2 x 6,1,3795
Light Gray,Plate 6 x 12,1,3028
Light Gray,Plate Special 1 x 2 with Ladder,6,4175
Light Gray,Slope 33º 3 x 2,2,3298
Light Gray,Slope 33º 3 x 4,6,3297
Light Gray,Slope 45º 2 x 2,2,3039
Light Gray,Technic Axle and Pin Connector,4,3651
Light Gray,Train Track 12V Conducting Rail Curved,15,3241
Light Gray,Train Track Slotted Rail Curved Inside,16,3230b
Light Gray,Train Track Slotted Rail Straight,4,3228b
Light Gray,"Train, Track 12V Conducting Rail Curved with Connection Wire",1,2731
Light Gray,"Train, Track 12V Conducting Rail Straight",2,3242
Light Gray,"Train, Track Slotted Rail Curved Outside",16,3229b
Light Gray,Tyre for Train Wheel for Electric Train Motor 12V,6,458
Red,Brick 1 x 2,14,3004
Red,Brick 1 x 3,4,3622
Red,Brick 1 x 4,2,3010
Red,Brick 1 x 6,4,3009
Red,Brick 2 x 2,16,3003
Red,"Electric, Train Motor 12V Modern Type I with 2 round contact holes",1,501a
Red,Minifig Seat 2 x 2,1,4079
Red,Plate 1 x 4,4,3710
Red,Plate 1 x 6,2,3666
Red,Plate 1 x 8,4,3460
Red,Plate 2 x 6,2,3795
Red,Plate Round 2 x 2 with Axle Hole,1,4032
Red,Plate Special 1 x 2 with Ladder,2,4175
Red,Slope Inverted 45º 2 x 2,4,3660
Red,Train Buffer Beam,2,4022
Red,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Red,Wheel Train for 12V Electric Motor,2,867
Red,Window 1 x 2 x 3 Shutter,8,3856
Red,Window 1 x 4 x 3,4,3853
Trans-Clear,Glass for Train Door,2,4183
Trans-Clear,Plate Round 1 x 1 Straight Side,2,4073
Trans-Red,Plate Round 1 x 1 Straight Side,2,4073
Trans-Yellow,Plate Round 1 x 1 Straight Side,2,4073
Unknown,"Shirt with 6 Buttons - Blue, Blue Legs, Red Construction Helmet",1,but011
Unknown,"Shirt with 6 Buttons - Blue, Blue Legs, Red Hat",1,but020
White,Brick 1 x 2,4,3004
White,Brick 1 x 3,6,3622
White,Brick 1 x 4,11,3010
White,Brick 1 x 6,2,3009
White,Brick 2 x 3,2,3002
White,Brick Special 1 x 1 x 2 with Shutter Holder,4,3581
White,Cone 4 x 4 x 2 [No Axle Hole],3,3943a
White,Door 1 x 4 x 6,4,3644
White,Plate 2 x 3,5,3021
White,Window 1 x 2 x 1 Classic with Short Sill (Complete),2,27cc01
White,Window 1 x 2 x 2 Classic with Short Sill (Complete),1,3081cc01
Yellow,Brick Round Corner 2 x 2 [Macaroni],36,3063
Yellow,Brick Special 1 x 1 with Headlight,4,4070
Yellow,Mudguard 2 x 4 [Studded],2,3788
Yellow,Plate 1 x 2,11,3023
Yellow,Plate 2 x 3,1,3021
Yellow,Plate 2 x 4,5,3020
Yellow,Slope 45º 2 x 1,2,3040b
