color,part,quantity,part_id
Black,Brick 1 x 4,2,3010
Black,Plate 4 x 4,1,3031
Black,Slope 45º 2 x 1,2,3040b
Black,Technic Axle 10,2,3737
Black,Technic Axle 4,3,3705
Black,Technic Axle 6,3,3706
Black,Technic Axle 8,1,3707
Black,Tyre 17 x 43,4,3634
Light Bluish Gray,Technic Axle and Pin Connector,2,3651
Light Bluish Gray,Technic Bush,12,3713
Light Bluish Gray,Technic Gear 24 Tooth Crown (Undetermined Type),1,3650
Light Bluish Gray,Technic Gear 24 Tooth [Old Style - Three axle holes],1,3648a
Light Bluish Gray,Technic Gear 8 Tooth,2,3647
Light Bluish Gray,Technic Gear Rack 1 x 4,3,3743
Light Bluish Gray,"Technic, Pin without Friction Ridges Lengthwise",7,3673
Light Bluish Gray,"Technic, Steering Pulley Large",1,3736
Light Bluish Gray,Wheel with Split Axle hole,4,3482
Yellow,Brick 1 x 1,2,3005
Yellow,Brick 1 x 2,5,3004
Yellow,Brick 1 x 4,7,3010
Yellow,Brick 1 x 6,1,3009
Yellow,Brick 2 x 2,8,3003
Yellow,Plate 1 x 2,13,3023
Yellow,Plate 1 x 4,7,3710
Yellow,Plate 1 x 6,1,3666
Yellow,Plate 1 x 8,4,3460
Yellow,Plate 2 x 2,3,3022
Yellow,Plate 2 x 3,8,3021
Yellow,Plate 2 x 4,11,3020
Yellow,Plate 2 x 4 [3 Holes],1,3709b
Yellow,Plate 2 x 8,1,3034
Yellow,Plate 2 x 8 [7 Holes],1,3738
Yellow,Plate 4 x 10,2,3030
Yellow,Plate 4 x 6,1,3032
Yellow,Slope 45º 2 x 2,2,3039
Yellow,Slope Inverted 45º 2 x 2,2,3660
Yellow,Technic Brick 1 x 16 with Holes,2,3703
Yellow,Technic Brick 1 x 2 [1 Hole],15,3700
Yellow,Technic Brick 1 x 4 [3 Holes],6,3701
Yellow,Technic Brick 1 x 8 [7 Holes],6,3702
Yellow,"Turntable 2 x 2 Plate, Complete Assembly with Light Gray Top",6,3680c01
