color,part,quantity,part_id
Black,Brick 1 x 1,4,3005
Black,Brick 1 x 2,2,3004
Black,Brick 1 x 3,2,3622
Black,Brick Round 1 x 1 Solid Stud,4,3062a
Black,Plate 1 x 2,1,3023
Black,Plate 1 x 3,3,3623
Black,Plate 1 x 4,1,3710
Black,Plate 2 x 10,1,3832
Black,Plate 2 x 2,2,3022
Black,Plate 2 x 4,1,3020
Black,Plate 2 x 8,1,3034
Black,Plate 6 x 10,1,3033
Black,Plate 6 x 14,1,3456
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Black,Plate Special 2 x 2 with Wheels Red,2,122c01
Black,Tile 1 x 2 without Groove,2,3069a
Black,Tyre Offset Tread Small,4,3641
Green,Flower Stem,3,3741
Green,Pine Tree - Large 4 x 4 x 6 2/3,1,3471
Light Gray,"Baseplate, Road 32 x 32 9-Stud Straight with Road and Crosswalk Print",1,606p02
Red,Brick 1 x 1,11,3005
Red,Brick 1 x 2,25,3004
Red,Brick 1 x 3,6,3622
Red,Brick 1 x 4,6,3010
Red,Brick 1 x 6,5,3009
Red,Door 1 x 3 x 1 Left,3,3822
Red,Door 1 x 3 x 1 Right,3,3821
Red,Mudguard 2 x 4 [Studded],2,3788
Red,"Plant Flower Small, Sprue of Four",1,3742c01
Red,Plate 1 x 1,1,3024
Red,Plate 1 x 2,3,3023
Red,Plate 1 x 3,2,3623
Red,Plate 1 x 4,5,3710
Red,Plate 1 x 6,4,3666
Red,Plate 2 x 4,1,3020
Red,Plate 2 x 8,1,3034
Red,Plate 4 x 6,1,3032
Red,Slope Inverted 45º 2 x 2,1,3660
Red,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Trans-Clear,Brick 2 x 2,1,3003
Trans-Clear,Glass for Window 1 x 4 x 3,7,3855
Trans-Clear,Windscreen 2 x 4 x 2,1,3823
Unknown,Minifig - Buttons,1,but025
Unknown,Minifig - Buttons,1,but026
Unknown,Minifig - Train,2,trn098
White,Brick 1 x 4,1,3010
White,Brick 1 x 6,1,3009
White,Door 1 x 4 x 5 with 4 Panes,1,3861
White,Plate 4 x 12,1,3029
White,Road Sign Round with Bus Stop Print,1,14pb03
White,Window 1 x 4 x 3,7,3853
Yellow,Brick 1 x 2,3,3004
Yellow,Brick 1 x 3,2,3622
Yellow,Brick 1 x 4,1,3010
Yellow,Brick Special 1 x 1 x 2 with Shutter Holder,2,3581
Yellow,"Plant Flower Small, Sprue of Four",2,3742c01
Yellow,Plate 2 x 4,1,3020
Yellow,Slope 45º 2 x 2,1,3039
Yellow,Window 1 x 2 x 2 Shutter,2,3582
