color,part,quantity,part_id
Black,Brick 1 x 1,4,3005
Black,Brick 1 x 2,1,3004
Black,Brick 1 x 4,2,3010
Black,Brick 1 x 6,1,3009
Black,Brick 1 x 8,1,3008
Black,Minifig Radio [Compact Handle],1,3962a
Black,Minifig Spanner / Screwdriver,2,4006
Black,Plate 1 x 2,1,3023
Black,Plate 2 x 2,1,3022
Black,Plate 2 x 8,2,3034
Black,Plate 4 x 10,2,3030
Black,Plate 6 x 10,1,3033
Black,Plate 6 x 12,1,3028
Black,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],4,4085c
Black,Plate Special 2 x 2 with Wheels Red,2,122c01
Black,Tyre Offset Tread Medium,4,4084
Blue,Brick 1 x 1,17,3005
Blue,Brick 1 x 2,8,3004
Blue,Brick 1 x 3,7,3622
Blue,Brick 1 x 6,7,3009
Blue,Hinge Brick 1 x 2 Base,1,3937
Blue,Hinge Brick 1 x 2 Top Plate Thin,1,3938
Blue,Minifig Seat 2 x 2,1,4079
Blue,Plate 1 x 3,2,3623
Blue,Plate 1 x 4,6,3710
Blue,Plate 1 x 8,4,3460
Blue,Slope Inverted 45º 2 x 1,5,3665
Green,Fruit Tree,1,3470
Light Gray,Antenna 1 x 4,1,3957
Light Gray,Baseplate 8 x 16,2,3865
Light Gray,Minifig Space Gun / Torch,1,3959
Light Gray,Plate Special 1 x 1 with Clip Light [Thin Ring],2,4081a
Light Gray,"Plate Special 1 x 2 with Handles [Round Ends, Mid Attachment]",1,3839a
Red,Bar 1 x 4 x 2 with Studs,1,4083
Red,Plate 1 x 2,1,3023
Red,Plate 1 x 4,1,3710
Red,Slope Brick 45 2 x 3 x 1 & 1/3 Double with Light Gray Hook crane,1,3135c02
Trans-Clear,Windscreen 2 x 4 x 2,1,3823
Trans-Red,Plate 1 x 1,2,3024
Trans-Yellow,Plate 1 x 1,4,3024
Unknown,Minifig,1,jred005
Yellow,Brick 1 x 1,2,3005
Yellow,Brick 1 x 2,2,3004
Yellow,Brick Special 1 x 1 with Headlight,2,4070
Yellow,Door 1 x 3 x 1 Left,1,3822
Yellow,Door 1 x 3 x 1 Right,1,3821
Yellow,Door 1 x 4 x 5 with 4 Panes,1,3861
Yellow,Minifig Seat 2 x 2,1,4079
Yellow,Plate 1 x 1,2,3024
Yellow,Plate 1 x 2,4,3023
Yellow,Plate 1 x 4,4,3710
Yellow,Plate 1 x 8,2,3460
Yellow,Plate 2 x 4,2,3020
Yellow,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Yellow,Window 1 x 2 x 3 Pane,2,3854
Yellow,Window 1 x 4 x 3,1,3853
