color,part,quantity,part_id
Black,Antenna 1 x 4,2,3957
Black,Brick 1 x 2,1,3004
Black,Hips and Legs [Complete Assembly],2,970c00
Black,Minifig Hair Male,1,3901
Black,Minifig Hair Ponytail,2,6093a
Black,Minifig Radio [Extended Handle],1,3962b
Black,Plate 1 x 2,1,3023
Black,Plate 2 x 10,1,3832
Black,Plate Special 2 x 2 with Wheel Holders,4,4600
Black,Technic Axle 4,1,3705
Black,Technic Pin with Friction and Slots,2,2780
Black,Tyre Offset Tread Small Wide,4,6015
Black,Tyre Smooth Small Single,8,3139
Blue,Brick 1 x 3,3,3622
Blue,Brick 1 x 4,3,3010
Blue,Brick 2 x 2,1,3003
Blue,Brick 2 x 3,1,3002
Blue,"Fabuland Airplane Motor / Engine Block, Technic Pin (3673) Hole - Set 6345",1,4616b
Blue,Hips and Legs [Complete Assembly],1,970c00
Blue,Minifig Helmet Standard with Red Lines and White Stars Print,1,2446px6
Blue,Mudguard 2 x 4 [Studded],3,3788
Blue,Plate 1 x 1,2,3024
Blue,Plate 1 x 2,5,3023
Blue,Plate 1 x 4,4,3710
Blue,Plate 1 x 6,2,3666
Blue,Plate 1 x 8,2,3460
Blue,Plate 2 x 2,3,3022
Blue,Plate 2 x 2 Corner,4,2420
Blue,Plate 2 x 3,1,3021
Blue,Plate 2 x 4,2,3020
Blue,Plate 2 x 6,1,3795
Blue,Slope Inverted 45º 2 x 1,2,3665
Blue,Slope Inverted 45º 2 x 2,3,3660
Blue,Technic Brick 1 x 2 [1 Hole],2,3700
Blue,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Blue,Tile 1 x 2 with Groove,1,3069b
Blue,Tile 1 x 4 with 3 White Stars Print,4,2431p06
Blue,Torso Blue Jogging Suit Print / Blue Arms / Yellow Hands,1,973px2c01
Blue,Torso Plain / White Arms / Yellow Hands,1,973c01
Blue,Torso Suit and Tie Print / Blue Arms / Yellow Hands,1,973p18c01
Blue,Vehicle Base 4 x 5,1,4211
Blue,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Blue,Wedge 3 x 4 [No Stud Notches],1,2399
Blue,Wedge Plate 3 x 4 without Stud Notches,1,4859
Brown,Torso Bomber Jacket and Black T-Shirt Print / Brown Arms / Yellow Hands,1,973p70c01
Green,Plate 2 x 16,1,4282
Green,Plate 2 x 2,1,3022
Green,Plate 2 x 8,1,3034
Green,Torso Town Vest with Patch Pockets over White Shirt Print / White Arms / Yellow Hands,1,973p73c01
Light Gray,"Brick, Modified 1 x 1 with 3 Loudspeakers / Space Positioning Rockets",2,3963
Light Gray,Hips and Legs [Complete Assembly],1,970c00
Light Gray,Plate Special 2 x 2 Thin with Plane Single Wheel Holder,8,2415
Light Gray,Slope 45° 2 x 2 with Flight Control Print,2,3039pc5
Light Gray,Technic Bush 1/2 Toothed Type I [+ Opening],2,4265a
Light Gray,Technic Gear 14 Tooth Bevel,2,4143
Light Gray,Technic Wedge Belt Wheel [aka Pulley],2,4185
Light Gray,"Technic, Pin without Friction Ridges Lengthwise",2,3673
Light Gray,"Vehicle, Exhaust Pipe Twin Inlet 11L Left",2,4466
Light Gray,"Vehicle, Exhaust Pipe Twin Inlet 11L Right",2,4467
Light Gray,Wheel 8mm D. x 6mm,8,4624
Red,Antenna 1 x 4,5,3957
Red,Bar 1 x 4 x 2 with Studs,2,4083
Red,Brick 2 x 2 Corner,2,2357
Red,Brick Round 1 x 1 Open Stud,1,3062b
Red,Cone 2 x 2 x 2 - Blocked Open Stud,1,3942b
Red,Hinge Train Gate 2 x 4,2,2873
Red,Hinge Vehicle Roof Holder 1 x 4,2,4315
Red,Hips and Legs [Complete Assembly],1,970c00
Red,Lever Small Base with Black Lever,3,298c02
Red,Minifig Cap Long Peak,1,4485
Red,Minifig Helmet Standard with 7 White Stars Print,1,2446px3
Red,Panel 1 x 2 x 1 [Square Corners],2,4865a
Red,Plate 1 x 1,1,3024
Red,Plate 1 x 10,1,4477
Red,Plate 1 x 2,2,3023
Red,Plate 1 x 3,2,3623
Red,Plate 1 x 4,2,3710
Red,Plate 1 x 8,2,3460
Red,Plate 2 x 12,2,2445
Red,Plate 2 x 2,6,3022
Red,Plate 2 x 2 Corner,2,2420
Red,Plate 2 x 3,4,3021
Red,Plate 2 x 4,3,3020
Red,Plate 2 x 8,2,3034
Red,Plate 4 x 4,3,3031
Red,Plate Special 2 x 2 with Towball,1,3731
Red,"Plate Special 2 x 2 with Towball Socket, Short, 4 Slots",1,3730
Red,Slope 45° 2 x 2 with White Phone Print,1,3039p12
Red,Slope 45º 2 x 4,2,3037
Red,Tile 1 x 1 with Groove,2,3070b
Red,Tile 1 x 2 Grill with Bottom Groove,3,2412b
Red,Tile 1 x 4,1,2431
Red,Tile 1 x 4 with White Horizontal Stripes Print,4,2431p51
Red,Tile Special 1 x 2 with Handle,1,2432
Red,Wedge 3 x 4 [No Stud Notches],1,2399
Red,Wedge 4 x 4 Triple without Stud Notches,1,6069
Red,Wedge Plate 3 x 4 without Stud Notches,1,4859
Red,Wheel 20 x 30 Technic [4 studs Diameter],1,4266
Red,Wheel Centre Small with Stub Axles [Pulley Wheel],2,3464
Trans-Clear,Wheel Centre Small with Stub Axles [Pulley Wheel],4,3464
Trans-Dark Blue,Glass for Hinge Car Roof 4 x 4 Sunroof with Ridges,3,2348b
Trans-Light Blue,Glass for Window 1 x 2 x 2 Plane,2,4862
Trans-Light Blue,Minifig Visor For Standard Helmet,2,2447
Trans-Light Blue,Panel 1 x 2 x 1 [Square Corners],1,4865a
Trans-Light Blue,Panel 1 x 4 x 3 - Solid Studs,1,4215a
Trans-Light Blue,Windscreen 2 x 4 x 2 Vertical,2,4594
Trans-Light Blue,Windscreen 3 x 4 x 1 1/3 with 2 Studs on Top,2,2437
Trans-Red,Plate 1 x 1,4,3024
Trans-Red,Plate Round 1 x 1 Straight Side,2,4073
Trans-Yellow,Plate 1 x 1,6,3024
White,"Bar 12L with Hollow Stud, Towball, and Top Slit [Boat Mast]",1,476
White,Brick 1 x 1,6,3005
White,Brick 1 x 2,2,3004
White,Brick 2 x 4 x 1 1/3 with Curved Top,2,6081
White,Cone  2 x  2 x  2 with Red Stripes Print,1,3942bp01
White,Door 1 x 3 x 1 Left,1,3822
White,Door 1 x 3 x 1 Right,1,3821
White,Door 1 x 3 x 2 Right,1,3188
White,Door 1 x 3 x 3 Right,1,3192
White,Fence 1 x 8 x 2 2/3,3,6079
White,Hinge Tile 1 x 4,4,4625
White,Hinge Train Gate 2 x 4,2,2873
White,Hinge Vehicle Roof 4 x 4,1,4213
White,Hinge Vehicle Roof 4 x 4 Sunroof,3,2349
White,Hinge Vehicle Roof Holder 1 x 4,1,4315
White,Hinge Vehicle Roof Holder 1 x 4 x 2,1,4214
White,Minifig Signal Paddle,1,3900
White,Panel 1 x 2 x 2 [Solid Studs],4,4864a
White,Panel 1 x 2 x 3 - Solid Studs,1,2362a
White,Plate 1 x 1,8,3024
White,Plate 1 x 1 - Horizontal Clip,4,6019
White,Plate 1 x 10,1,4477
White,Plate 1 x 2,14,3023
White,Plate 1 x 3,1,3623
White,Plate 1 x 4,2,3710
White,Plate 1 x 6,4,3666
White,Plate 2 x 10,1,3832
White,Plate 2 x 2 Corner,2,2420
White,Plate 2 x 3,2,3021
White,Plate 2 x 4,4,3020
White,Plate 4 x 6,1,3032
White,Plate Special 1 x 2 with 1 Stud [aka Jumper],2,3794
White,"Plate, Round 2 x 2 Thin with Wheel Holder",2,2655
White,Slope 45º 2 x 1,2,3040b
White,Slope 45º 2 x 4,1,3037
White,Slope Inverted 45 4 x 4 Double,1,4854
White,Slope Inverted 45° 4 x 2 Double,1,4871
White,Tail Old,2,3587
White,Tile 1 x 2 Grill with Bottom Groove,1,2412b
White,Tile 1 x 2 with Groove,3,3069b
White,Tile 1 x 4,1,2431
White,Tile Special 1 x 2 with Handle,1,2432
White,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",2,3829c01
White,Wedge 4 x 4 Triple Inverted,1,4855
White,Wedge Plate 3 x 4 without Stud Notches,1,4859
White,Wedge Plate 4 x 4 Wing Left,2,3936
White,Wedge Plate 4 x 4 Wing Right,2,3935
White,Wedge Plate 4 x 9,6,2413
White,"Wheel 11.5mm D. x 12mm, hole round for wheel holder pin",4,6014a
White,Window 1 x 2 x 2 Plane,2,2377
Yellow,Flag 4 x 1 Wave,4,4495
Yellow,"Minifig Head Female with Red Lips, Open Mouth, Thick Eyelashes Print",2,3626bpb175
Yellow,Minifig Head Standard Grin Print - Hollow Stud,2,3626bpr0001
