color,part,quantity,part_id
Black,Lever Small Base with Black Lever,2,298c02
Black,Minifig Hair Male,1,3901
Black,Plate 2 x 2,1,3022
Black,Plate Special 2 x 2 with Wheel Holders,2,4600
Black,Tile Special 1 x 2 Grille without Bottom Groove / Lip,1,2412a
Black,Tyre Offset Tread Small Wide,4,6015
Black,"Vehicle, Digger Bucket Arm, Small - 2 x 6 x 2",1,3314
Red,Hips and Legs [Complete Assembly],1,970c00
Trans-Clear,Plate Round 1 x 1 Straight Side,2,4073
Trans-Light Blue,Windscreen 5 x 2 x 1 2/3,1,6070
Trans-Red,Plate Round 1 x 1 Straight Side,2,4073
White,Torso Overalls Red Print (Dungarees) / White Arms / Yellow Hands,1,973pb203c01
Yellow,Bar 1 x 4 x 2 with Studs,1,4083
Yellow,Brick Special 1 x 1 with Headlight,2,4070
Yellow,"Brick, Modified 1 x 2 with Digger Bucket Arm Holder",1,3317
Yellow,Hinge Brick 1 x 2 Base,1,3937
Yellow,Hinge Brick 1 x 2 Top Plate Thin,1,3938
Yellow,Minifig Head Standard Grin Print - Hollow Stud,1,3626bpr0001
Yellow,Plate 1 x 2,1,3023
Yellow,Plate 1 x 4,1,3710
Yellow,Plate 2 x 2,1,3022
Yellow,Plate 2 x 6,1,3795
Yellow,Plate Special 1 x 1 Clip Light [Thick Ring],2,4081b
Yellow,"Vehicle, Digger Bucket Smooth 2 x 4 x 1",1,784
Yellow,"Wheel 11.5mm D. x 12mm, hole round for wheel holder pin",4,6014a
