color,part,quantity,part_id
Black,Technic Pin with Friction and Slots,8,2780
Blue,Technic Axle Pin with Friction Ridges Lengthwise,7,43093
Blue,Technic Pin Long with Friction Ridges Lengthwise,2,6558
Bright Light Orange,Bionicle Toa Inika Upper Torso / Shoulders Section,1,53545
Dark Bluish Gray,Beam 1 x 2 with Ball Joint Straight,2,64276
Dark Bluish Gray,Bionicle Hips / Lower Torso with 2 Ball Joints and 7 Tooth Half Gear,1,47306
Dark Bluish Gray,Technic Axle 3 with Stud,3,6587
Dark Bluish Gray,"Technic, Axle Connector 2 x 3 with Ball Socket, Closed Sides, Squared Ends",5,60176
Dark Bluish Gray,"Technic, Axle and Pin Connector 2 x 5 with Two Ball Joint Sockets, Closed Sides",4,61053
Dark Red,"Bionicle Barraki Carapace Chest Cover, Marbled Bright Light Orange Pattern [Co-Injected]",1,59490pat0003
Dark Red,Bionicle Foot Barraki Kalmah,2,58230
Dark Red,Bionicle Foot Toa Hordika,2,50919
Dark Red,Bionicle Mask Malum with Marbled Trans-Orange Pattern [Co-Injected],1,64259pat0001
Dark Red,Bionicle Toa Inika Thigh Cover,2,53543
Dark Red,Bionicle Toa Metru Chest Cover,1,49423
Dark Red,Bionicle Vahki Leg Lower Section,4,47328
Dark Red,Bionicle Weapon Fire Claw with Marbled Trans-Orange Pattern [Co-Injected],2,64265pat0001
Light Bluish Gray,Technic Beam 1 x 2 Thick,1,43857
Pearl Gold,Bionicle Thornax Fruit Spiked Ball with Black Band,1,64277c01
Pearl Light Gray,Bionicle Foot Visorak with 3 Pin Holes,2,50858
Pearl Light Gray,"Bionicle Thornax Launcher Half (Glatorian), Liftarm End 1 x 8",2,64275
Pearl Light Gray,Technic Tread Sprocket Wheel Small with Glatorian Game Print,1,64889pr0001
Red,Technic Axle 2 Notched,3,32062
Trans-Neon Orange,Bionicle Head Connector Block (Glatorian),1,64262
