color,part,quantity,part_id
Black,Brick Round 2 x 2,6,3941
Black,Dish 2 x 2 Inverted [Radar],1,4740
Black,Dish 3 x 3 Inverted [Radar],2,43898
Black,Plate 2 x 6,1,3795
Black,Technic Axle 10,3,3737
Black,Technic Axle 12,5,3708
Black,Technic Axle 4,15,3705
Black,Technic Axle 8,2,3707
Black,Technic Axle Connector with Axle Hole,4,32039
Black,Technic Axle and Pin Connector Angled #1,6,32013
Black,Technic Axle and Pin Connector Angled #2 - 180°,13,32034
Black,Technic Axle and Pin Connector Perpendicular Double,2,32291
Black,Technic Beam 1 x 11 Thick,18,32525
Black,Technic Beam 1 x 15 Thick,4,32278
Black,Technic Beam 1 x 2 Thin,1,41677
Black,Technic Beam 1 x 3 Thin,14,6632
Black,Technic Beam 1 x 4 Thin,16,32449
Black,Technic Beam 1 x 5 Thick,8,32316
Black,Technic Beam 1 x 6 Thin,4,32063
Black,Technic Beam 1 x 7 Thin,6,32065
Black,Technic Beam 1 x 9 Thick,2,40490
Black,Technic Beam 3 x 5 L-Shape Thick,6,32526
Black,Technic Beam Triangle Thin [Type I],6,2905
Black,Technic Brick 1 x 6 [5 Holes],4,3894
Black,Technic Brick 1 x 8 [7 Holes],2,3702
Black,"Technic Fairing #22 Large Short, Small Hole, Side A",1,44352
Black,"Technic Fairing #23 Large Short, Small Hole, Side B",1,44353
Black,Technic Gear 12 Tooth Double Bevel,4,32270
Black,Technic Pin Connector Perpendicular Long,6,32557
Black,Technic Pin Long with Friction Ridges Lengthwise,75,6558
Black,Technic Pin with Friction and Slots,156,2780
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",6,32054
Black,Tile 1 x 2 Grill with Bottom Groove,30,2412b
Black,Wedge Plate 8 x 3 Left,1,50305
Black,Wedge Plate 8 x 3 Right,1,50304
Blue,Technic Axle Pin with Friction Ridges Lengthwise,76,43093
Blue,Technic Beam 1 x 2 Thin,16,41677
Blue,Technic Beam 1 x 4 Thin,2,32449
Blue,Technic Beam 1 x 5 Thick,1,32316
Blue,Technic Beam 3 x 5 L-Shape Thick,2,32526
Blue,Technic Pin 1/2,16,4274
Blue,Tile 1 x 2 with Groove,2,3069b
Dark Bluish Gray,Plate 4 x 8,1,3035
Dark Bluish Gray,Plate 6 x 8,1,3036
Dark Bluish Gray,Technic Axle 3 with Stud,11,6587
Dark Bluish Gray,Technic Axle 5.5 With Stop,5,32209
Dark Bluish Gray,Technic Axle 8 with Stop,3,55013
Dark Bluish Gray,Technic Engine Crankshaft Center,2,2854
Dark Bluish Gray,Technic Link Tread Wide with Two Pin Holes,84,57518
Dark Bluish Gray,Technic Pin 3/4,12,32002
Dark Bluish Gray,Technic Pin Connector Plate 1 x 2 x 1 2/3 [Two Holes On Top],1,32530
Dark Bluish Gray,"Technic, Gear 16 Tooth with Clutch",2,6542
Light Bluish Gray,9V Battery Box [Orange Polarity Switch / Dark Bluish Gray Hatches],1,58119
Light Bluish Gray,9V IR Receiver 4 x 4 x 4 [Dark Bluish Gray Bottom],2,58123
Light Bluish Gray,9V Medium Motor 3 x 6 x 3 [Dark Bluish Gray Bottom / 21cm Wire],2,58120
Light Bluish Gray,9V XL Motor 6 x 6 x 6 [Dark Bluish Gray Bottom / 20cm Wire],2,58121
Light Bluish Gray,Plate 1 x 6,1,3666
Light Bluish Gray,Plate 2 x 12,5,2445
Light Bluish Gray,Plate 2 x 16,1,4282
Light Bluish Gray,Plate 2 x 2,1,3022
Light Bluish Gray,Plate 2 x 3,2,3021
Light Bluish Gray,Plate 2 x 8,1,3034
Light Bluish Gray,Plate 4 x 12,1,3029
Light Bluish Gray,Plate 4 x 4,2,3031
Light Bluish Gray,Plate Special 2 x 2 with 2 Pin Holes,6,2817
Light Bluish Gray,Power Functions 9V IR Remote Control [Dark Bluish Gray Bottom Hatch],1,58122
Light Bluish Gray,Technic Axle 3,44,4519
Light Bluish Gray,Technic Axle 5,26,32073
Light Bluish Gray,Technic Axle 7,8,44294
Light Bluish Gray,Technic Axle Connector [Ridged with x hole x orientation],19,6538b
Light Bluish Gray,Technic Axle Towball,2,2736
Light Bluish Gray,Technic Axle and Pin Connector Perpendicular,23,6536
Light Bluish Gray,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,22,32184
Light Bluish Gray,Technic Beam 1 x 11 Thick,3,32525
Light Bluish Gray,Technic Beam 1 x 4 Thin with Stud Connector,4,2825
Light Bluish Gray,Technic Beam 1 x 7 Thick,5,32524
Light Bluish Gray,Technic Beam 1 x 9 Bent (7 - 3) Thick,4,32271
Light Bluish Gray,Technic Beam 1 x 9 Thick,2,40490
Light Bluish Gray,Technic Beam 3 x 3 L-Shape Thin,12,32056
Light Bluish Gray,Technic Brick 4 x 6 Open Centre,1,40344
Light Bluish Gray,Technic Bush,40,3713
Light Bluish Gray,Technic Bush 1/2 Smooth,25,4265c
Light Bluish Gray,Technic Engine Connecting Rod,6,2852
Light Bluish Gray,Technic Engine Crankshaft,2,2853
Light Bluish Gray,Technic Engine Cylinder,6,2850
Light Bluish Gray,Technic Gear 12 Tooth Bevel,8,6589
Light Bluish Gray,Technic Gear 16 Tooth with Round Holes [Old Style],8,4019
Light Bluish Gray,Technic Gear 20 Tooth Double Bevel,3,32269
Light Bluish Gray,Technic Gear 24 Tooth [New Style with Single Axle Hole],2,3648
Light Bluish Gray,Technic Gear 8 Tooth,2,3647
Light Bluish Gray,Technic Pin Connector Perpendicular 3 x 3 Bent with 4 Pins,2,55615
Light Bluish Gray,Technic Pin Connector Perpendicular 3L with 4 Pins,8,48989
Light Bluish Gray,Technic Pin Long without Friction Ridges,8,32556
Light Bluish Gray,Technic Universal Joint 4L [Complete Assembly],1,9244
Light Bluish Gray,"Technic, Gear Worm Screw",2,4716
Light Bluish Gray,"Technic, Pin Connector Block 1 x 5 x 3",2,32333
Light Bluish Gray,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",26,32054
Light Bluish Gray,"Technic, Pin without Friction Ridges Lengthwise",2,3673
Light Bluish Gray,Tile 1 x 4,3,2431
Light Bluish Gray,Tile Special 4 x 4 with Studs on Edge,6,6179
Light Bluish Gray,Tile Special 4 x 6 with Studs on Edges,2,6180
Light Bluish Gray,Tile Special 6 x 12 with Studs on Edges,2,6178
Light Bluish Gray,Wedge Plate 12 x 3 Left,1,47397
Light Bluish Gray,Wedge Plate 12 x 3 Right,1,47398
Light Bluish Gray,Wheel 11 x 8 mm [Centre Groove],16,42610
Red,Technic Axle 2 Notched,15,32062
Red,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",4,32054
Red,Tile 1 x 2 with Groove,2,3069b
