color,part,quantity,part_id
Black,Technic Axle 10,1,3737
Black,Technic Axle 4,3,3705
Black,Technic Axle Connector with Axle Hole,3,32039
Black,Technic Axle and Pin Connector Angled #3 - 157.5°,1,32016
Black,Technic Axle and Pin Connector Perpendicular,5,6536
Black,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,3,32184
Black,Technic Axle and Pin Connector Perpendicular Double,1,32291
Black,Technic Beam 1 x 3 Thick,2,32523
Black,Technic Beam 1 x 3 Thin,4,6632
Black,Technic Beam 1 x 4 Thin with Stud Connector,2,2825
Black,Technic Beam 1 x 5 Thick,2,32316
Black,Technic Beam 3 x 5 L-Shape with Quarter Ellipse Thin,4,32250
Black,Technic Gear 12 Tooth Double Bevel,1,32270
Black,Technic Pin with Friction and Slots,9,2780
Black,Tyre 30.4 x 14 Offset Tread,4,30391
Blue,Technic Axle Pin with Friction Ridges Lengthwise,3,43093
Blue,Technic Pin Long with Friction Ridges Lengthwise,4,6558
Dark Bluish Gray,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,3,60483
Dark Bluish Gray,Technic Beam 3 x 3 T-Shape Thick,1,60484
Dark Bluish Gray,Technic Gear 8 Tooth,1,3647
Light Bluish Gray,Technic Axle 3,8,4519
Light Bluish Gray,Technic Axle 5,5,32073
Light Bluish Gray,Technic Axle 7,1,44294
Light Bluish Gray,Technic Bush,6,3713
Light Bluish Gray,Technic Bush 1/2 Smooth,7,4265c
Light Bluish Gray,Technic Pin Long with Friction Ridges Lengthwise and Centre Pin Hole,2,87082
Light Bluish Gray,"Technic, Gear Worm Screw",1,4716
Light Bluish Gray,"Wheel 30.4 x 14 with Pin Hole, Fake Bolts and Shallow Spokes",4,55981
Red,Technic Axle 2 Notched,3,32062
Tan,Plate 4 x 8,1,3035
Tan,Technic Brick 1 x 4 [3 Holes],2,3701
Tan,Technic Pin Long without Friction Ridges,4,32556
Trans-Clear,Plate Round 1 x 1 Straight Side,2,4073
Trans-Orange,Plate Round 1 x 1 Straight Side,1,4073
Trans-Red,Plate Round 1 x 1 Straight Side,2,4073
Yellow,Technic Axle and Pin Connector Angled #1,1,32013
Yellow,Technic Beam 1 x 13 Thick,2,41239
Yellow,Technic Beam 1 x 15 Thick,1,32278
Yellow,Technic Beam 1 x 5 Thick,1,32316
Yellow,Technic Beam 3 x 3 L-Shape Thin,2,32056
Yellow,Technic Beam 3 x 3 L-Shape with Quarter Ellipse Thin,2,32249
Yellow,Technic Beam Triangle Thin [Type I],2,2905
Yellow,"Technic Fairing # 1 Small Smooth Short, Side A",1,87080
