color,part,quantity,part_id
Black,Brick 1 x 2,1,3004
Black,Brick 1 x 4,2,3010
Black,Brick 1 x 6,2,3009
Black,Brick Round 1 x 1 Solid Stud,2,3062a
Black,Plate 1 x 1,1,3024
Black,Technic Chain Link with Two Studs,50,273
Black,Tyre Offset Tread,2,3483
Blue,Brick 1 x 2,2,3004
Blue,Brick 2 x 2,1,3003
Blue,Brick 2 x 3 without Cross Supports,1,3002old
Blue,Plate 1 x 2,1,3023
Blue,Slope 33º 3 x 2,1,3298
Light Gray,Technic Brick 2 x 4 with Top/Side/End Holes,3,3709a
Metallic Silver,"Technic, Axle Metal Long, for old Expert Builder Gears",4,pinpw2
Red,Brick 1 x 2,2,3004
Red,Brick 1 x 2 with Lego Logo New Style Print,1,3004pb007
Red,Brick 1 x 6,2,3009
Red,Brick 2 x 2,2,3003
Red,Brick 2 x 4 without Cross Supports,11,3001old
Red,Brick 2 x 8,2,3007
Red,Fence 1 x 4 x 2,1,3185
Red,Plate 2 x 4,2,3020
Red,Plate 2 x 8,1,3034
Red,Plate 4 x 10,1,3030
Red,Plate 4 x 6,1,3032
Red,Plate 4 x 8,1,3035
Red,Plate Special 1 x 4 with Towball,1,3184
Red,"Plate Special 1 x 4 with Towball Socket, Long, 2 Slots",1,3183a
Red,Slope 45º 2 x 2,2,3039
Red,Technic Expert Builder Bush Type 2,9,x148
Red,Technic Gear Expert Builder 9 Tooth,4,g9
Red,Wheel with Split Axle hole,2,3482
White,Technic Axle 8,3,3707
Yellow,Brick 2 x 2,1,3003
Yellow,Hinge Plate 2 x 5 [Complete Assembly],2,3149c01
Yellow,Plate 2 x 8,4,3034
Yellow,Plate 4 x 10,1,3030
