color,part,quantity,part_id
(No Color),"Technic Figure Red Legs, Red Top with Black Print, Black Arms, Brown Hair",1,tech028
(No Color),"Technic Figure White Legs, White Top with Red Stripes Print, Blue Arms [Skier]",1,tech003
Black,Brick Round 2 x 2,2,3941
Black,Plate 1 x 1,4,3024
Black,Plate 1 x 2,6,3023
Black,Technic Axle 12,3,3708
Black,Technic Axle 2,3,3704
Black,Technic Axle 3,1,4519
Black,Technic Axle 4,6,3705
Black,Technic Axle 6,1,3706
Black,Technic Axle 8,3,3707
Black,Technic Brick 1 x 8 [7 Holes],1,3702
Black,Technic Link Tread,44,3873
Black,Technic Pin with Friction Ridges Lengthwise [No Slots],31,4459
Black,Technic Seat [3 x 2 Base],2,2717
Black,"Technic, Gear Worm Screw",1,4716
Black,Tyre 13 x 24 Model Team,6,2696
Blue,Brick 1 x 2,1,3004
Blue,Brick 1 x 6,3,3009
Blue,Brick 2 x 3,1,3002
Blue,Plate 1 x 2,3,3023
Blue,Plate 1 x 4,4,3710
Blue,Plate 2 x 2,4,3022
Blue,Plate 2 x 3,2,3021
Blue,Plate 2 x 4,2,3020
Blue,Technic Brick 1 x 16 with Holes,2,3703
Blue,Technic Brick 1 x 2 [1 Hole],7,3700
Blue,Technic Brick 1 x 4 [3 Holes],2,3701
Blue,Technic Brick 1 x 6 [5 Holes],5,3894
Light Gray,Brick Round 1 x 1 Open Stud,6,3062b
Light Gray,Plate 1 x 1,8,3024
Light Gray,Plate 1 x 10,1,4477
Light Gray,Plate 1 x 2,1,3023
Light Gray,Plate 1 x 4,4,3710
Light Gray,Plate 2 x 10,1,3832
Light Gray,Plate 6 x 10,1,3033
Light Gray,Technic Axle Pin without Friction Ridges Lengthwise,14,3749
Light Gray,Technic Axle and Pin Connector,10,3651
Light Gray,Technic Bush,8,3713
Light Gray,Technic Bush 1/2 Toothed Type I [+ Opening],10,4265a
Light Gray,Technic Connector Toggle Joint Toothed,4,4273b
Light Gray,Technic Gear 14 Tooth Bevel,4,4143
Light Gray,Technic Gear 24 Tooth Crown (Old Style),1,3650a
Light Gray,Technic Gear 24 Tooth [Old Style - Three axle holes],6,3648a
Light Gray,Technic Gear 8 Tooth,7,3647
Light Gray,Technic Gear Rack 1 x 4,2,3743
Light Gray,Technic Pin 1/2,1,4274
Light Gray,Technic Seat [3 x 2 Base],1,2717
Light Gray,Technic Universal Joint 4L [Complete Assembly],2,9244
Light Gray,Technic Wedge Belt Wheel [aka Pulley],2,4185
Light Gray,"Technic, Pin without Friction Ridges Lengthwise",10,3673
Light Gray,"Technic, Plate 1 x 10 with Toothed Ends",6,2719
Light Gray,"Technic, Steering Arm",4,4261
Light Gray,"Technic, Steering Pulley Large",1,3736
Light Gray,Tile 1 x 2 with Groove,4,3069b
Red,"Bar 8L  [Two Stop Rings / One  Pin, Technic Figure Ski Pole]",2,2714
Red,Brick 1 x 2,1,3004
Red,Brick 2 x 4,1,3001
Red,Plate 1 x 4,4,3710
Red,Plate 1 x 6,2,3666
Red,Plate 1 x 8,2,3460
Red,Plate 2 x 2,1,3022
Red,Plate 2 x 4,4,3020
Red,Plate 2 x 4 [3 Holes],1,3709b
Red,Plate 2 x 8 [7 Holes],1,3738
Red,Plate 4 x 8,1,3035
Red,Slope Inverted 45º 2 x 1,2,3665
Red,Technic Brick 1 x 2 [1 Hole],5,3700
Red,Technic Brick 1 x 4 [3 Holes],1,3701
Red,Technic Brick 1 x 6 [5 Holes],2,3894
Red,Technic Brick 1 x 8 [7 Holes],3,3702
Trans-Clear,Technic Figure Helmet Visor,1,2716
White,Panel 1 x 4 x 3 - Solid Studs,2,4215a
White,Panel 1 x 4 x 3 - Solid Studs with Snowflake Print [8660],2,4215ap19
White,Plate 1 x 10,8,4477
White,Plate 1 x 2,2,3023
White,Plate 1 x 4,4,3710
White,Plate 1 x 8,2,3460
White,Plate 2 x 10,4,3832
White,Plate 2 x 4,6,3020
White,Plate 2 x 4 [3 Holes],2,3709b
White,Plate 2 x 6,1,3795
White,Plate 2 x 8,4,3034
White,Plate 4 x 10,4,3030
White,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],2,4085c
White,Technic Brick 1 x 12 with Holes,4,3895
White,Technic Brick 1 x 16 with Holes,4,3703
White,Technic Brick 1 x 2 [1 Hole],3,3700
White,Technic Brick 1 x 6 [5 Holes],4,3894
White,Technic Brick 1 x 8 [7 Holes],9,3702
White,Technic Figure Helmet,1,2715
White,Wheel 30mm D. x 13mm [13 x 24 Model Team],6,2695
White,Window 1 x 4 x 3 Train with All Studs Hollow,4,4033
Yellow,Technic Figure Ski,2,2713
Yellow,Tile 2 x 2 Round,2,4150
