color,part,quantity,part_id
Black,Rubber Band Small [Square Profile],2,x151
Black,Technic Axle 10,1,3737
Black,Technic Axle 2 Notched,4,32062
Black,Technic Axle 3,1,4519
Black,Technic Axle 4,3,3705
Black,Technic Axle 6,4,3706
Black,Technic Axle 8,1,3707
Black,Technic Axle and Pin Connector Angled #1,4,32013
Black,Technic Axle and Pin Connector Perpendicular Double,1,32291
Black,Technic Beam 1 x 3 Thick,3,32523
Black,Technic Beam 1 x 3 Thin,4,6632
Black,Technic Beam 1 x 5 Thick,4,32316
Black,Technic Beam 3 x 5 L-Shape Thick,1,32526
Black,Technic Beam Triangle Thin [Type I],2,2905
Black,Technic Pin Connector Perpendicular Long,2,32557
Black,Technic Pin Double with Axle Hole,4,32138
Black,Technic Pin Long with Friction Ridges Lengthwise,11,6558
Black,Technic Pin with Friction Ridges Lengthwise and Towball,2,6628
Black,Technic Pin with Friction and Slots,10,2780
Black,Technic Pole Reverser Handle,1,6553
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",2,32054
Black,Tyre 30.4 x 14 VR,4,6578
Dark Gray,Band &amp; Belt Holder 2 x 4 x 2 1/3 [Nnenn],1,41752
Dark Gray,Technic Beam 1 x 11 Thick,2,32525
Dark Gray,Technic Beam 1 x 15 Thick,2,32278
Dark Gray,Technic Beam 1 x 9 Thick,3,40490
Dark Gray,Technic Beam 3 x 5 L-Shape Thick,2,32526
Flat Silver,Hose Soft Axle 16,2,32202
Light Gray,Technic Axle Pin without Friction Ridges Lengthwise,2,3749
Light Gray,Technic Axle and Pin Connector Angled #5 - 112.5°,6,32015
Light Gray,Technic Axle and Pin Connector Perpendicular Double,2,32291
Light Gray,Technic Beam 1 x 2 Thin,4,41677
Light Gray,Technic Beam 1 x 3 Thin,2,6632
Light Gray,Technic Beam 1 x 4 Thin,2,32449
Light Gray,Technic Bush,6,3713
Light Gray,Technic Pin 1/2,2,4274
Light Gray,Technic Pin Long without Friction Ridges,10,32556
Light Gray,Technic Pole Reverser Handle,1,6553
Light Gray,Wheel 30.4 x 14 VR,4,2994
Pearl Dark Gray,Technic Block 3 x 5 x 1 2/3,2,32310
Pearl Dark Gray,"Technic Fairing # 7 Small Long, Large Hole, Side A",2,32534
Pearl Dark Gray,"Technic Fairing # 8 Small Long, Large Hole, Side B",2,32535
Red,Bionicle Weapon Toa Flame Sword 2 x 12 with Two Holes,2,32558
Red,Technic Axle and Pin Connector Perpendicular Double,1,32291
Red,Technic Beam 1 x 15 Thick,2,32278
Red,Technic Beam 1 x 5 Thin,6,32017
Red,Technic Beam 2 x 4 L-Shape Thick,2,32140
Red,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",4,32054
