color,part,quantity,part_id
Black,Brick Round 2 x 2,1,3941
Black,Plate 1 x 12,4,60479
Black,Plate Round 2 x 2 with Axle Hole,3,4032
Black,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],1,2654
Black,Slope Curved 3 x 1 No Studs,2,50950
Black,Technic Axle 12,2,3708
Black,Technic Axle 4,2,3705
Black,Technic Axle 6,9,3706
Black,Technic Axle 8,3,3707
Black,Technic Axle Connector [Smooth X hole + orientation],12,6538c
Black,Technic Axle Connector with Axle Hole,6,32039
Black,Technic Axle and Pin Connector Angled #1,4,32013
Black,Technic Axle and Pin Connector Angled #5 - 112.5°,1,32015
Black,Technic Axle and Pin Connector Angled #6 - 90°,2,32014
Black,Technic Axle and Pin Connector Perpendicular,15,6536
Black,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,5,32184
Black,Technic Beam 1 x 11 Thick,1,32525
Black,Technic Beam 1 x 11.5 Double Bent Thick,2,32009
Black,Technic Beam 1 x 15 Thick,8,32278
Black,Technic Beam 1 x 2 Thin,4,41677
Black,Technic Beam 1 x 3 Thin,2,6632
Black,Technic Beam 1 x 5 Thick,5,32316
Black,Technic Beam 1 x 7 Thick,1,32524
Black,Technic Beam 2 x 4 L-Shape Thick,10,32140
Black,Technic Brick 1 x 10 [9 Holes],4,2730
Black,Technic Brick 1 x 2 [2 Holes],4,32000
Black,Technic Digger Bucket 10 x 18,1,32030
Black,Technic Pin with Friction and Slots,88,2780
Black,Technic Tread Sprocket Wheel Large,4,57519
Blue,Technic Axle Pin with Friction Ridges Lengthwise,37,43093
Blue,Technic Beam 3 x 5 L-Shape Thick,2,32526
Blue,Technic Pin Long with Friction Ridges Lengthwise,23,6558
Dark Bluish Gray,Technic Axle 4 with Stop,8,87083
Dark Bluish Gray,Technic Axle 5.5 With Stop,3,32209
Dark Bluish Gray,Technic Axle and Pin Connector Block 4 x 3 x 2 1/2 [Linear Actuator Holder],4,61904
Dark Bluish Gray,Technic Axle and Pin Connector Perpendicular 3L with 2 Pin Holes,11,42003
Dark Bluish Gray,Technic Beam 1 x 13 Thick,2,41239
Dark Bluish Gray,Technic Beam 1 x 9 Thick,1,40490
Dark Bluish Gray,Technic Gear 24 Tooth [New Style with Single Axle Hole],2,3648
Dark Bluish Gray,Technic Gear 8 Tooth,2,3647
Dark Bluish Gray,Technic Link Tread Wide with Two Pin Holes,68,57518
Dark Bluish Gray,Technic Pin 3/4,2,32002
Dark Bluish Gray,"Technic, Gear 16 Tooth with Clutch",5,6542
Dark Tan,Technic Axle 3 with Stud,5,6587
Light Bluish Gray,9V Battery Box [Orange Polarity Switch / Dark Bluish Gray Hatches],1,58119
Light Bluish Gray,9V IR Receiver 4 x 4 x 4 [Dark Bluish Gray Bottom],2,58123
Light Bluish Gray,9V Medium Motor 3 x 6 x 3 [Dark Bluish Gray Bottom / 21cm Wire],4,58120
Light Bluish Gray,Minifig Signal Paddle,2,3900
Light Bluish Gray,Plate Special 2 x 2 with Pin Hole,2,2444
Light Bluish Gray,Power Functions 9V IR Remote Control [Dark Bluish Gray Bottom Hatch],2,58122
Light Bluish Gray,Technic Axle 3,25,4519
Light Bluish Gray,Technic Axle 5,6,32073
Light Bluish Gray,Technic Axle 7,5,44294
Light Bluish Gray,Technic Axle 9,3,60485
Light Bluish Gray,Technic Axle and Pin Connector Angled #2 - 180°,5,32034
Light Bluish Gray,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,8,60483
Light Bluish Gray,Technic Beam 1 x 3 Thick,2,32523
Light Bluish Gray,Technic Beam 1 x 3 Thin,6,6632
Light Bluish Gray,Technic Beam 1 x 3 with 2 Axle Holes and Pin / Crank,6,33299
Light Bluish Gray,Technic Beam 3 x 3 L-Shape Thin,6,32056
Light Bluish Gray,Technic Beam 3 x 3 T-Shape Thick,2,60484
Light Bluish Gray,Technic Beam 5 x 11 Open Center Frame Thick,1,64178
Light Bluish Gray,Technic Beam 5 x 7 Open Center Thick,2,64179
Light Bluish Gray,Technic Bush,24,3713
Light Bluish Gray,Technic Bush 1/2 Smooth,26,4265c
Light Bluish Gray,Technic Gear 16 Tooth with Round Holes [Old Style],5,4019
Light Bluish Gray,Technic Linear Actuator [Dark Bluish Gray Ends],4,61927
Light Bluish Gray,Technic Pin Connector Perpendicular Long,2,32557
Light Bluish Gray,Technic Pin Long with Friction Ridges Lengthwise and Centre Pin Hole,8,87082
Light Bluish Gray,"Technic, Gear 20 Tooth Bevel with Pin Hole",4,87407
Light Bluish Gray,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",18,32054
Light Bluish Gray,"Technic, Pin without Friction Ridges Lengthwise",10,3673
Light Bluish Gray,Wheel 11 x 8 mm [Centre Groove],14,42610
Red,Technic Axle 2 Notched,27,32062
Red,Technic Axle Connector [Smooth X hole + orientation],2,6538c
Tan,Technic Axle Pin without Friction Ridges Lengthwise,1,3749
Tan,Technic Gear 12 Tooth Bevel,8,6589
Trans-Red,Tile 1 x 2 Grill with Bottom Groove,2,2412b
Trans-Yellow,Brick Round 2 x 2,1,3941
