color,part,quantity,part_id
Black,Antenna 1 x 4,1,3957
Black,Arch 1 x 5 x 4,5,2339
Black,Boat Mast 2 x 2 x 9 2/3 Bar with Slot on Top and 2 Finger Hinge on Two Sides,2,4318
Black,Brick 1 x 1,3,3005
Black,Brick 1 x 1 x 5,2,2453
Black,Brick 1 x 2,11,3004
Black,Brick 1 x 2 x 5,2,2454
Black,Brick 1 x 3,2,3622
Black,Brick 1 x 6,1,3009
Black,Brick 2 x 2,2,3003
Black,Brick 2 x 2 Corner,1,2357
Black,Brick 2 x 3,1,3002
Black,Brick Arch 1 x 3,1,4490
Black,Brick Arch 1 x 6,1,3455
Black,Brick Round 1 x 1 Open Stud,6,3062b
Black,Hinge Bar 12L with 3 Fingers and Open End Stud,1,2375
Black,Hinge Bar 8L with 3 Fingers and Open End Stud,2,4319
Black,Hinge Plate 1 x 2 with 3 Fingers and Hollow Studs,6,4275b
Black,Hinge Plate 1 x 4 Swivel Upper / Lower [Complete Assembly],1,2429c01
Black,Hinge Tile 1 x 2 1/2 with 2 Fingers on Top,4,4531
Black,Minifig Lance,2,3849
Black,Minifig Saucepan,1,4529
Black,Panel 2 x 5 x 6 Wall with Arched Window,1,4444
Black,Panel 3 x 3 x 6 Corner Wall,2,2345
Black,Plate 1 x 1 - Horizontal Clip,4,6019
Black,Plate 1 x 2,5,3023
Black,Plate 1 x 3,7,3623
Black,Plate 1 x 4,5,3710
Black,Plate 1 x 6,5,3666
Black,Plate 1 x 8,2,3460
Black,Plate 2 x 2 Corner,3,2420
Black,Plate 2 x 4,3,3020
Black,Plate 2 x 6,1,3795
Black,Plate 4 x 6,2,3032
Black,Plate 6 x 6,1,3958
Black,Plate 6 x 8,1,3036
Black,Plate Round 2 x 2 with Axle Hole,1,4032
Black,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],4,4085c
Black,Plate Special 1 x 2 Side Handle [Free Ends],4,2540
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Black,Slope 33º 3 x 1,1,4286
Black,Slope 45º 2 x 1,1,3040b
Black,Slope 75º 2 x 1 x 3 [Undetermined Type],1,4460
Black,Slope Inverted 75Â° 2 x 1 x 3,1,2449
Black,Technic Axle 3,1,4519
Black,Technic Brick 1 x 4 [3 Holes],4,3701
Black,Tile Special 1 x 1 with Clip,1,2555
Black,"Turntable 2 x 2 Plate, Complete Assembly with Light Gray Top",3,3680c01
Blue,Plate 1 x 2,1,3023
Blue,Plate 2 x 2,1,3022
Blue,Plate Round 2 x 2 with Axle Hole,1,4032
Blue,Tile 1 x 2 with Groove,1,3069b
Brown,Bar 7 x 3 Double Clips [aka Ladder],4,6020
Brown,Minifig Bow and Arrow [Large],1,4499
Brown,Minifig Flintlock Pistol,1,2562
Brown,Minifig Lance,1,3849
Brown,Minifig Oar / Paddle,1,2542
Brown,Minifig Spear,6,4497
Brown,Monkey [Complete Assembly],1,2550c01
Brown,Palm Tree Base,2,2563
Brown,Palm Tree Trunk Section,10,2536
Brown,Rope Bridge,1,2549
Brown,Rowing Boat 14 x 5 x 2 with Oarlocks,1,2551
Brown,Treasure Chest [Complete Assembly with Slots],1,4738ac01
Chrome Gold,"Minifig Coins Complete Set on Sprue (10, 20, 30, 40) Type 1",2,70501
Dark Gray,Minifig Sword [Cutlass],2,2530
Green,Alligator / Crocodile [Complete Assembly],1,6026c01
Green,Baseplate 32 x 32 7-Stud Road Curve with River Blue/Yellow/Gray Print [6278 / 6292],1,2359px3
Green,Brick Round 1 x 1 Open Stud,2,3062b
Green,Bush 2 x 2 x 4,3,6064
Green,Leaves 4 x 3,1,2423
Green,Leaves 6 x 5,3,2417
Green,Minifig Whip [aka Plant Vine],2,2488
Green,Palm Leaf Large 10 x 5,10,2518
Green,Palm Leaf Small,7,6148
Green,Palm Tree Top,2,2566
Green,Plate 1 x 2,3,3023
Green,Plate 1 x 8,1,3460
Green,Plate 2 x 3,2,3021
Green,Plate 2 x 6,2,3795
Green,Plate 2 x 8,1,3034
Green,Plate Round 2 x 2 with Axle Hole,5,4032
Light Gray,Baseplate Raised 32 x 32 Canyon with Blue and Yellow Stream Print,1,6024px2
Light Gray,Brick 1 x 1,6,3005
Light Gray,Brick 1 x 1 x 5,1,2453
Light Gray,Brick 1 x 2,9,3004
Light Gray,Brick 1 x 2 x 1 1/3 with Curved Top,3,6091
Light Gray,Brick 1 x 4,4,3010
Light Gray,Brick 1 x 6,6,3009
Light Gray,Brick 1 x 8,1,3008
Light Gray,Brick 2 x 2,5,3003
Light Gray,Brick 2 x 2 Corner,3,2357
Light Gray,Brick 2 x 3,4,3002
Light Gray,Brick 2 x 4,5,3001
Light Gray,Brick 2 x 6,1,2456
Light Gray,Brick Arch 1 x 3,1,4490
Light Gray,Brick Arch 1 x 4,1,3659
Light Gray,Brick Arch 1 x 6 x 2,1,3307
Light Gray,Brick Special 1 x 1 with Headlight,2,4070
Light Gray,Facet 3 x 3,4,2462
Light Gray,Hinge Brick 1 x 4 [Lower],1,3831
Light Gray,Hinge Brick 1 x 4 [Upper],1,3830
Light Gray,Hinge Plate 1 x 2 with 2 Fingers and Hollow Studs,2,4276b
Light Gray,Panel 3 x 3 x 6 Corner Wall,1,2345
Light Gray,Panel 3 x 3 x 6 Corner Wall with Green Vines Print,3,2345pb01
Light Gray,Plate 1 x 1,7,3024
Light Gray,Plate 1 x 1 - Horizontal Clip,2,6019
Light Gray,Plate 1 x 2,4,3023
Light Gray,Plate 1 x 3,2,3623
Light Gray,Plate 1 x 4,2,3710
Light Gray,Plate 1 x 8,1,3460
Light Gray,Plate 2 x 2,2,3022
Light Gray,Plate 2 x 3,1,3021
Light Gray,Plate 2 x 4,2,3020
Light Gray,Plate 3 x 6 Cut Corners,1,2419
Light Gray,Plate 4 x 6,1,3032
Light Gray,Plate 4 x 8,1,3035
Light Gray,Plate 6 x 8,1,3036
Light Gray,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],2,4085c
Light Gray,Plate Special 1 x 2 with 1 Stud [aka Jumper],3,3794
Light Gray,Slope 45º 2 x 1,4,3040b
Light Gray,Slope 45º 2 x 2,1,3039
Light Gray,Slope Inverted 33º 3 x 1,2,4287
Light Gray,Slope Inverted 45º 2 x 2,4,3660
Light Gray,Slope Inverted 75Â° 2 x 1 x 3,1,2449
Light Gray,Technic Bush,1,3713
Light Gray,"Technic, Pin without Friction Ridges Lengthwise",2,3673
Light Gray,Tile 1 x 2 with Groove,1,3069b
Light Gray,Tile 1 x 4,1,2431
Light Gray,Tile Special 1 x 1 with Clip,1,2555
Red,Bird - Parrot Coloured Feathers Print,1,2546p01
Red,Boat - Canoe,1,6021
Red,Brick 1 x 1 x 5,4,2453
Red,Brick 1 x 2,1,3004
Red,Brick 1 x 2 x 5,1,2454
Red,Brick 1 x 3,2,3622
Red,Brick 1 x 6,1,3009
Red,Brick Round 1 x 1 Open Stud,4,3062b
Red,Brick Round 2 x 2,1,3941
Red,Minifig Oar / Paddle,2,2542
Red,Plate 1 x 2,7,3023
Red,Plate 1 x 6,2,3666
Red,Plate 2 x 2,2,3022
Red,Plate 2 x 4,2,3020
Red,Plate 2 x 6,1,3795
Red,Plate Special 1 x 1 Clip Light [Thick Ring],1,4081b
Red,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],3,4085c
Red,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],2,3839b
Red,Slope Inverted 45º 2 x 1,2,3665
Trans-Neon Orange,Wave / Flame Rounded with Base Pins,4,6126
Trans-Yellow,Plate 1 x 1,2,3024
Unknown,"Islander, Female with Quiver",1,pi066a
Unknown,Minifig,1,pi022
Unknown,Minifig,1,pi041
Unknown,Minifig,3,pi070
Unknown,Minifig,1,pi068
White,Cattle Horns,5,6029a
White,"Cloth Sail 9 x 11, 3 Holes with Black Stripes Pattern",1,sailbb01
White,Cloth Sail Triangular Curved with Islander Pattern,1,sailbb10
White,Cloth Sail Triangular Small with Black Stripes Pattern,1,sailbb14
White,Cone 1 x 1 [No Top Groove],3,4589
White,Flag 2 x 2 Square with Skull and Crossbones Print,1,2335p30
White,Flag 4 x 1 Wave,1,4495
White,Minifig Plumed / Feathered Headdress,2,6029b
White,Minifig Shield Ovoid with Indigo Islanders Print,4,2586p30
White,Tile 2 x 2 with Blue and Yellow Map Print,1,3068bp30
White,Tile Round 2 x 2 with Zebra Stripes Print,1,4150px15
White,Tile Special 1 x 1 with Clip,1,2555
Yellow,Minifig Goblet,1,2343
Yellow,Plate Round 1 x 1 Straight Side,1,4073
