color,part,quantity,part_id
Black,Antenna 1 x 4,2,3957
Black,Arm Mechanical Thin Supports,6,53989
Black,Bar 1L with Clip,1,48729
Black,Bracket 1 x 2 - 1 x 4 [Square Corners],2,2436a
Black,Bracket 1 x 2 - 2 x 2,2,44728
Black,Brick 2 x 4,1,3001
Black,Brick Special 1 x 1 with Headlight,8,4070
Black,Cone 1 x 1 [No Top Groove],1,4589
Black,Hinge Brick 2 x 2 Locking with 2 Fingers Vertical and Axle Hole,1,40902
Black,Hinge Cylinder 1 x 3 Locking with 1 Finger and Technic Friction Pin,2,41532
Black,Hinge Plate 1 x 2 Locking with 1 Finger on Side,1,44567
Black,Minifig Axe,1,3835
Black,Minifig Elaborate Hose Nozzle [aka Pistol],2,60849
Black,Minifig Goblet,1,2343
Black,Minifig Hair - Spiked Top with Orange Streaks Print,1,63021
Black,Minifig Hair Flat Top,1,30608
Black,"Minifig Hair Short, Tousled with Side Part",1,62810
Black,Minifig Laptop,2,62698
Black,Minifig Radio [Extended Handle],2,3962b
Black,Minifig Seat 2 x 2,4,4079
Black,Minifig Spanner / Screwdriver,1,4006
Black,Minifig Standard Helmet,1,2446
Black,Plate 1 x 1,8,3024
Black,Plate 1 x 12,2,60479
Black,Plate 1 x 8,2,3460
Black,Plate 2 x 16,1,4282
Black,Plate 2 x 6,1,3795
Black,Plate 2 x 8,2,3034
Black,Plate 4 x 6,3,3032
Black,Plate 4 x 8,2,3035
Black,Plate 6 x 8,1,3036
Black,Plate Special 1 x 1 with Tooth,2,49668
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],2,3794
Black,Plate Special 2 x 2 with Bar Frame Octagonal,1,30033
Black,Plate Special 2 x 2 with Wheel Holders,2,4600
Black,Plate Special 2 x 2 with Wheels Holder Wide - Technic Pins,2,47720
Black,Propeller 3 Blade 3 Diameter,1,6041
Black,Slope Curved 8 x 1 x 1 2/3 with Arch,4,50967
Black,Support 1 x 1 x 5 1/3 Spiral Staircase Axle,4,40244
Black,Tap 1 x 1,1,4599
Black,Technic Axle 10,3,3737
Black,Technic Axle 12,2,3708
Black,Technic Axle 4,2,3705
Black,Technic Axle Connector [Smooth X hole + orientation],3,6538c
Black,Technic Brick 1 x 12 with Holes,4,3895
Black,Technic Brick 1 x 14 [13 Holes],2,32018
Black,Technic Brick 1 x 8 [7 Holes],2,3702
Black,Technic Pin Connector Round [Slotted],4,62462
Black,Technic Pin with Friction Ridges Lengthwise and Towball,1,6628
Black,Technic Pin with Friction and Slots,29,2780
Black,Technic Pole Reverser Handle,1,6553
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",8,32054
Black,Tile 2 x 2 with Groove,5,3068b
Black,Tile Round 2 x 2 - Lifting Ring,1,2376
Black,"Turntable 2 x 2 Plate, Base",2,3680
Black,"Turntable 4 x 4 Square Base, Locking",1,61485
Black,Tyre 30.4 x 14 Offset Tread,4,30391
Black,Tyre 37 x 22 ZR,10,55978
Black,Tyre Offset Tread Small Wide,4,6015
Black,Wedge 6 x 4 Inverted Curved,1,43713
Blue,Plate 2 x 2 with Pin Type 1,4,2476a
Blue,Technic Pin 1/2,4,4274
Blue,Technic Pin Long with Friction Ridges Lengthwise,10,6558
Dark Blue,"Boat, Rubber Raft",1,30086
Dark Blue,Brick 1 x 1,8,3005
Dark Blue,Brick 1 x 2,13,3004
Dark Blue,Brick 1 x 4,4,3010
Dark Blue,Brick 2 x 2,17,3003
Dark Blue,Brick 2 x 2 Corner,4,2357
Dark Blue,Brick 2 x 4,3,3001
Dark Blue,Brick Arch 1 x 3 x 2 Curved Top,2,6005
Dark Blue,Brick Special 1 x 2 with 2 Pins,2,30526
Dark Blue,Legs and Dark Bluish Gray Hips with Silver and Lime Stripes and ID Card Print,4,970c00pr0118
Dark Blue,Mudguard 2 x 4 [Headlights Extension],2,44674
Dark Blue,Panel 1 x 6 x 5,10,59349
Dark Blue,Plate 1 x 1,6,3024
Dark Blue,Plate 1 x 2,3,3023
Dark Blue,Plate 1 x 6,4,3666
Dark Blue,Plate 2 x 2,3,3022
Dark Blue,Plate 2 x 2 Corner,8,2420
Dark Blue,Plate 2 x 3,2,3021
Dark Blue,Plate 2 x 4,19,3020
Dark Blue,Plate 2 x 8,17,3034
Dark Blue,Plate 3 x 3 Cut Corner,2,2450
Dark Blue,Plate Special 1 x 2 with 1 Stud [aka Jumper],6,3794
Dark Blue,"Plate, Round Corner 4 x 4",6,30565
Dark Blue,Slope 10º 6 x 8,12,4515
Dark Blue,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],22,50746
Dark Blue,Slope 65° 2 x 2 x 2 with Bottom Tube,2,3678b
Dark Blue,"Tail Shuttle, Small",1,44661
Dark Blue,Technic Brick 1 x 2 [1 Hole],13,3700
Dark Blue,Tile 2 x 2 with Groove,9,3068b
Dark Blue,Torso Agents Uniform Female / Dark Blue Arms Print / Dark Bluish Gray Hands,1,973pr1387c01
Dark Blue,Torso Agents Uniform Male / Dark Blue Arms Print / Dark Bluish Gray Hands,3,973pr1386c01
Dark Blue,"Wedge 4 x 3 Open with Cutout, Four Studs [Wheel Arch]",1,47755
Dark Blue,Wedge 4 x 6 x 2/3 Triple Curved,1,52031
Dark Blue,Wedge Plate 6 x 12 Left,1,30355
Dark Blue,Wedge Plate 6 x 12 Right,1,30356
Dark Blue,Wedge Plate 6 x 3 Left,1,54384
Dark Blue,Wedge Plate 6 x 3 Right,1,54383
Dark Bluish Gray,Bracket 1 x 2 - 2 x 2,2,44728
Dark Bluish Gray,Brick 1 x 10,2,6111
Dark Bluish Gray,Brick Special 1 x 2 with Handle,1,30236
Dark Bluish Gray,Cone 1 x 1 [No Top Groove],2,4589
Dark Bluish Gray,Door Frame 1 x 4 x 6 Type 1,1,30179
Dark Bluish Gray,"Engine - Smooth, Small 1 x 2 Side Plate [With Axle Holders]",2,3475b
Dark Bluish Gray,Hinge Brick 1 x 2 Base,5,3937
Dark Bluish Gray,Hinge Cylinder 1 x 2 Locking with 2 Click Fingers and Axle Hole,2,30553
Dark Bluish Gray,Hinge Plate 1 x 4 Swivel Upper / Lower [Complete Assembly],4,2429c01
Dark Bluish Gray,Hinge Tile 1 x 3 Locking with 1 Finger on Top,2,44300
Dark Bluish Gray,Hook with Towball,1,30395
Dark Bluish Gray,Jet Engine Fan with 10 Blades and Technic Pin,2,46667
Dark Bluish Gray,Minifig Chainsaw Blade,1,6117
Dark Bluish Gray,Minifig Circular Saw,1,30194
Dark Bluish Gray,Minifig Loudhailer [aka SW Blaster / Space Gun],6,4349
Dark Bluish Gray,Minifig Pistol / Revolver [Old Style],1,30132
Dark Bluish Gray,Minifig Space Gun / Torch,2,3959
Dark Bluish Gray,Plate 1 x 10,3,4477
Dark Bluish Gray,Plate 1 x 2,8,3023
Dark Bluish Gray,Plate 2 x 2,2,3022
Dark Bluish Gray,Plate 2 x 8 [7 Holes],1,3738
Dark Bluish Gray,Plate Round 2 x 2 with Axle Hole,1,4032
Dark Bluish Gray,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],7,2654
Dark Bluish Gray,Plate Special 1 x 1 Clip Light [Thick Ring],2,4081b
Dark Bluish Gray,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],2,3839b
Dark Bluish Gray,Slope 18º 2 x 1 x 2/3 with 4 Slots,14,61409
Dark Bluish Gray,Slope Curved 3 x 1 No Studs,2,50950
