color,part,quantity,part_id
Black,Brick 2 x 4,1,3001
Black,Hinge Plate 1 x 2 with 2 Fingers and Hollow Studs,1,4276b
Black,Hinge Plate 1 x 2 with 3 Fingers On Side,1,2452
Black,Hips and Legs [Complete Assembly],1,970c00
Black,Lever Small Base with Black Lever,4,298c02
Black,Minifig Axe,1,3835
Black,Minifig Radio [Extended Handle],1,3962b
Black,Minifig Shovel [Round Ended Shaft],1,3837
Black,Plate 1 x 3,2,3623
Black,Plate 1 x 6,2,3666
Black,Plate 2 x 16,2,4282
Black,Plate 2 x 8,1,3034
Black,Plate Special 1 x 2 with Handles [Flat Ends / Low Attachment],1,3839b
Black,Plate Special 2 x 2 with 2 Pin Holes,2,2817
Black,Plate Special 2 x 2 with Wheel Holders,3,4600
Black,Propeller 3 Blade Small,1,2421
Black,String Cord [Undetermined Type],2,x77
Black,String Reel 2 x 2 Drum,2,2585
Black,Tile 1 x 1 with Groove,2,3070b
Black,Tile 1 x 2 with Groove,2,3069b
Black,Tile 1 x 8,2,4162
Black,Torso Fire Uniform Five Button Print / Black Arms / Yellow Hands,1,973p21c01
Black,"Turntable 2 x 2 Plate, Complete Assembly with Light Gray Top",1,3680c01
Black,Tyre Offset Tread Medium,6,4084
Black,Wheel Full Rubber Balloon with Axle hole,4,4288
Blue,Minifig Cup,1,3899
Light Gray,"Baseplate Road 32 x 32 with 3 Driveways, Chevron on Closed Centre Print",1,6100px3
Light Gray,Cone 1 x 1 [No Top Groove],1,4589
Light Gray,Hinge Brick 1 x 2 Base,1,3937
Light Gray,Hinge Brick 1 x 2 Top Plate Thin,1,3938
Light Gray,Lever Small Base with Light Bluish Gray Lever,1,298c05
Light Gray,Minifig Plain Hose Nozzle,2,194
Light Gray,Plate 3 x 6 Cut Corners,2,2419
Light Gray,Plate 6 x 6,1,3958
Light Gray,Propeller 4 Blade 5 Diameter with Rounded Ends,1,2479
Light Gray,Technic Axle Pin without Friction Ridges Lengthwise,4,3749
Light Gray,Tile 1 x 2 Grill with Bottom Groove,14,2412b
Light Gray,Tile 1 x 2 with Video Tape and Reels Print,1,3069bpr0002
Red,Brick 1 x 1,19,3005
Red,Brick 1 x 1 x 5,4,2453
Red,Brick 1 x 2,35,3004
Red,Brick 1 x 2 x 5,9,2454
Red,Brick 1 x 3,1,3622
Red,Brick 1 x 4,8,3010
Red,Brick 1 x 6,2,3009
Red,Brick 2 x 2 Corner,3,2357
Red,Brick Round 1 x 1 Open Stud,1,3062b
Red,Brick Special 1 x 1 with Headlight,8,4070
Red,Brick Special 1 x 1 x 2 with Shutter Holder,2,3581
Red,Brick Special 1 x 14 Grooved,4,4217
Red,Brick Special 1 x 2 with Groove,26,4216
Red,Door 1 x 3 x 1 Left [Classic Fire Logo Print],1,3822pb02
Red,Door 1 x 3 x 1 Right [Classic Fire Logo Print],1,3821pb02
Red,Door 1 x 3 x 2 Left,1,3189
Red,Door 1 x 3 x 2 Right,1,3188
Red,Hinge Brick 1 x 2 Base,2,3937
Red,Hinge Brick 1 x 2 Top Plate Thin,2,3938
Red,Hinge Tile 1 x 4,1,4625
Red,Hinge Vehicle Roof 4 x 4,2,4213
Red,Hinge Vehicle Roof Holder 1 x 4,2,4315
Red,Hinge Vehicle Roof Holder 1 x 4 x 2,1,4214
Red,Panel 1 x 2 x 1 [Square Corners],5,4865a
Red,Panel 1 x 2 x 1 with Classic Fire Logo Print [1656 / 6389],2,4865pb04
Red,Panel 1 x 2 x 2 [Solid Studs],1,4864a
Red,Plate 1 x 1,23,3024
Red,Plate 1 x 10,1,4477
Red,Plate 1 x 2,11,3023
Red,Plate 1 x 4,6,3710
Red,Plate 1 x 6,2,3666
Red,Plate 1 x 8,1,3460
Red,Plate 2 x 10,3,3832
Red,Plate 2 x 2 Corner,6,2420
Red,Plate 2 x 3,5,3021
Red,Plate 2 x 4,3,3020
Red,Plate 2 x 8,1,3034
Red,Plate 4 x 10,1,3030
Red,Plate 4 x 4,1,3031
Red,Plate 6 x 10,4,3033
Red,Plate 6 x 12,1,3028
Red,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],2,4085c
Red,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Red,Plate Special 3 x 2 with Hole,1,3176
Red,Roller Door Slat Normal,2,4219a
Red,Roller Door Slat with Handle,2,4218a
Red,Slope 33º 3 x 1,4,4286
Red,Slope 33º 3 x 4,1,3297
Red,Slope 45º 2 x 1,1,3040b
Red,Slope 45º 2 x 4,1,3037
Red,Slope 75º 2 x 1 x 3 [Undetermined Type],2,4460
Red,Slope Inverted 33º 3 x 2 [Connections between Studs],1,3747b
Red,Slope Inverted 45º 2 x 1,8,3665
Red,Slope Inverted 45º 2 x 2,2,3660
Red,Slope Inverted 45Â° 3 x 1 Double,4,2341
Red,Slope Inverted 75Â° 2 x 1 x 3,2,2449
Red,String Reel 2 x 2 Holder,2,2584
Red,Tile 1 x 2 with Groove,2,3069b
Red,Tile Special 2 x 2 with Pin,1,2460
Red,"Turntable 2 x 2 Plate, Complete Assembly with Light Gray Top",1,3680c01
Red,Wedge Plate 3 x 4 without Stud Notches,1,4859
Red,Window 1 x 2 x 2 Shutter,2,3582
Trans-Clear,Brick 1 x 1,1,3005
Trans-Dark Blue,Plate 1 x 1,4,3024
Trans-Dark Blue,Plate Round 1 x 1 Straight Side,5,4073
Trans-Dark Blue,Tile 1 x 1 with Groove,2,3070b
Trans-Green,Plate 1 x 1,1,3024
Trans-Light Blue,Glass for Window 1 x 4 x 5,7,2494
Trans-Light Blue,Roller Door Slat Normal,13,4219a
Trans-Light Blue,Slope 33° 3 x 6,2,3939
Trans-Light Blue,Windscreen 2 x 4 x 2,1,3823
Trans-Light Blue,Windscreen 3 x 4 x 4 Inverted,2,4872
Trans-Light Blue,Windscreen 4 x 4 x 4 1/3 Helicopter,1,2483
Trans-Light Blue,Windscreen 6 x 4 x 2 Canopy,1,4474
Trans-Red,Plate 1 x 1,5,3024
Trans-Red,Plate Round 1 x 1 Straight Side,3,4073
Trans-Yellow,Plate 1 x 1,6,3024
Trans-Yellow,Plate Round 1 x 1 Straight Side,4,4073
Unknown,"Fire - Classic, Black Male Hair",2,firec002
Unknown,"Fire - Classic, White Helmet, Tr-Lt. Blue Visor",1,firec003
White,Antenna 1 x 4,2,3957
White,Bar 1 x 8 x 2,1,2486
White,Bracket 1 x 2 - 1 x 4 [Square Corners],1,2436a
White,Brick 1 x 1,5,3005
White,Brick 1 x 3,2,3622
White,Brick 1 x 4,8,3010
White,Brick Round 1 x 1 Open Stud,3,3062b
White,Brick Special 1 x 1 with Headlight,5,4070
White,"Brick, Modified 1 x 1 with 3 Loudspeakers / Space Positioning Rockets",1,3963
White,Cone 1 x 1 [No Top Groove],4,4589
White,Dish 4 x 4 Inverted [Radar],1,3960
White,Flexible Hose 8.5L [Tabless Ends Tube Coloured],3,73590c01a
White,Hinge Brick 1 x 2 Base,1,3937
White,Hinge Brick 1 x 2 Top Plate Thin,1,3938
White,Lever Small Base with White Lever,2,298c04
White,Minifig Fire Helmet,1,3834
White,Mudguard 2 x 4 [Studded],2,3788
White,Panel 1 x 4 x 3 - Solid Studs with White Fireman Cap and 2 Yellow Axes Print [6389],1,4215apx4
White,Plate 1 x 1,3,3024
White,Plate 1 x 10,1,4477
White,Plate 1 x 2,4,3023
White,Plate 1 x 3,1,3623
White,Plate 1 x 4,7,3710
White,Plate 1 x 6,1,3666
White,Plate 1 x 8,10,3460
White,Plate 2 x 2 Corner,2,2420
White,Plate 2 x 3,1,3021
White,Plate 2 x 4,2,3020
White,Plate 2 x 6,1,3795
White,Plate Round 1 x 1 Straight Side,5,4073
White,Plate Special 1 x 1 Clip Light [Thick Ring],4,4081b
White,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],3,4085c
White,Plate Special 1 x 2 with 1 Stud [aka Jumper],4,3794
White,Plate Special 2 x 2 with Wheel Holder,1,4488
White,Roller Door Slat Normal,2,4219a
White,Slope 45 2 x 2 with Computer Screen Print,1,3039p23
White,Slope 45° 2 x 2 with Computer Panel Print,1,3039p34
White,Tap 1 x 1,1,4599
White,Tile 1 x 2 Grill with Bottom Groove,1,2412b
White,Tile 1 x 2 with Groove,2,3069b
White,Tile 1 x 2 with Space Computer Print,1,3069bp25
White,Tile Special 1 x 2 with Handle,1,2432
White,Wheel 8mm D. x 6mm,6,4624
White,Window 1 x 4 x 5,7,2493
Yellow,Bar 1 x 8 x 3,2,2583
Yellow,Brick 1 x 2,1,3004
Yellow,Flag 4 x 1 Wave,1,4495
Yellow,Minifig Airtanks,2,3838
Yellow,Minifig Head Standard Grin Print - Hollow Stud,1,3626bpr0001
Yellow,Minifig Seat 2 x 2,1,4079
Yellow,Panel 1 x 2 x 1 [Square Corners],1,4865a
Yellow,Tile 1 x 8,2,4162
Yellow,Tile 2 x 2 with Groove,1,3068b
Yellow,"Turntable 2 x 2 Plate, Complete Assembly with Light Gray Top",1,3680c01
Yellow,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",2,3829c01
