color,part,quantity,part_id
Black,Technic Axle 2 Notched,3,32062
Black,Technic Axle 4,2,3705
Black,Technic Axle 5,1,32073
Black,Technic Axle 6,2,3706
Black,Technic Axle and Pin Connector Angled #1,1,32013
Black,Technic Axle and Pin Connector Perpendicular,2,6536
Black,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,1,32184
Black,Technic Pin with Friction and Slots,3,2780
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",2,32054
Dark Gray,Technic Beam 3 x 3 L-Shape Thin,2,32056
Dark Gray,Technic Gearbox Half,2,32166
Dark Gray,"Technic, Axle Connector Block 3 x 6 with 6 Axleholes",2,32307
Light Gray,Technic Axle Pin without Friction Ridges Lengthwise,2,3749
Light Gray,Technic Bush 1/2 Smooth,4,4265c
Trans-Light Blue,Minifig Spear,2,4497
Trans-Light Blue,"Technic, Disk 5 x 5 - Notched, No Pattern, NO PIN",2,32439a
White,"Hose, Ribbed 7mm D. 7L / 5.6cm",2,78c07
White,Technic Arm 1 x 7 x 3 with Gear Ends,2,32311
White,Technic Axle and Pin Connector Perpendicular,2,6536
White,Technic Block 3 x 5 x 1 2/3 with RoboRider Frost Print,1,32310pb01
White,Technic Gear 24 Tooth [New Style with Single Axle Hole],1,3648
White,Technic Gear 8 Tooth,1,3647
White,Technic Wheel Holder 7 x 3 [Roboriders],1,32306
White,"Technic, Gear Worm Screw",1,4716
