color,part,quantity,part_id
Black,Brick Round 1 x 1 Open Stud,16,3062b
Black,Die - 6 Sided Rubber Frame with Red Centre Studs [Board Games],1,64776
Black,Minifig Spanner / Screwdriver,1,4006
Black,Plate 2 x 2 Corner,8,2420
Black,Plate 4 x 4,1,3031
Black,Technic Axle 4,1,3705
Blue,Flag 4 x 1 Wave,1,4495
Blue,Microfig Hogwarts Ravenclaw House Player,1,85863pr0046
Blue,Plate 1 x 2,3,3023
Blue,Plate Round 1 x 1 Straight Side,3,4073
Blue,Plate Special 2 x 2 with Groove and Centre Stud,1,87580
Blue,Spider,1,30238
Dark Bluish Gray,Microfig Hogwarts Draco Malfoy,1,85863pr0051
Dark Bluish Gray,Microfig Hogwarts Harry Potter,1,85863pr0048
Dark Bluish Gray,Microfig Hogwarts Hermione Granger,1,85863pr0050
Dark Bluish Gray,Microfig Hogwarts Ron Weasley,1,85863pr0049
Dark Bluish Gray,Plate 1 x 8,1,3460
Dark Bluish Gray,Plate 6 x 6,19,3958
Dark Bluish Gray,Plate Special 1 x 2 with 1 Stud [aka Jumper],2,3794
Dark Bluish Gray,Plate Special 2 x 2 with Groove and Centre Stud,12,87580
Dark Bluish Gray,Tile 2 x 2 with 4 White Arrows in Circle and Border on Reddish Brown Background Print,2,3068bpr0182
Dark Bluish Gray,Tile 8 x 16 with Bottom Tubes,4,90498
Dark Brown,Cat Crouching Plain,1,6251
Dark Red,Microfig Hogwarts Albus Dumbledore,1,85863pr0047
Dark Red,Tile 2 x 2 with Groove,1,3068b
Green,Flag 4 x 1 Wave,1,4495
Green,Frog,1,33320
Green,Microfig Hogwarts Slytherin House Player,1,85863pr0044
Green,Plate 1 x 2,3,3023
Green,Plate 2 x 10,8,3832
Green,Plate 4 x 4,4,3031
Green,Plate Round 1 x 1 Straight Side,3,4073
Green,Plate Special 2 x 2 with Groove and Centre Stud,1,87580
Light Bluish Gray,Brick Arch 1 x 4,8,3659
Light Bluish Gray,Dish 6 x 6 Inverted [Radar],1,44375
Light Bluish Gray,Plate 2 x 2 Corner,18,2420
Light Bluish Gray,Plate Special 1 x 2 with 1 Stud [aka Jumper],2,3794
Light Bluish Gray,Plate Special 2 x 2 with Groove and Centre Stud,12,87580
Light Bluish Gray,Tile 1 x 6,2,6636
Light Bluish Gray,Tile 1 x 8,2,4162
Light Bluish Gray,Tile 2 x 2 with Hogwarts Coat of Arms Print [3862 / 4767],1,3068bpr0180
Light Bluish Gray,Tile 6 x 6,1,6881
Red,Flag 4 x 1 Wave,1,4495
Red,Microfig Hogwarts Gryffindor House Player,1,85863pr0043
Red,Plate 1 x 2,3,3023
Red,Plate Round 1 x 1 Straight Side,3,4073
Red,Plate Special 2 x 2 with Groove and Centre Stud,1,87580
Red,Spider,1,30238
Reddish Brown,Bar 6L with Stop Ring,4,63965
Reddish Brown,Brick 2 x 2,12,3003
Reddish Brown,Plate 1 x 2,9,3023
Reddish Brown,Plate 2 x 4,2,3020
Reddish Brown,Tile 1 x 2 with Groove,7,3069b
Reddish Brown,Tile 2 x 2 with Groove,29,3068b
Reddish Brown,Window 1 x 2 x 2 2/3 with Rounded Top,3,30044
Sand Green,Cone 1 x 1 [Top Groove],10,4589b
Sand Green,Cone 2 x 2 x 2 [Open Stud],5,3942c
Sand Green,Cone 4 x 4 x 2 [Axle Hole],1,3943b
Tan,Brick 1 x 16,4,2465
Tan,Brick 2 x 2,5,3003
Tan,Brick 2 x 2 Corner,14,2357
Tan,Brick 2 x 4,6,3001
Tan,Brick 2 x 6,4,2456
Tan,Brick Arch 1 x 6,1,3455
Tan,Brick Special 1 x 1 with Stud on 1 Side,2,87087
Tan,Cylinder Half 2 x 4 x 4,2,6259
Tan,Panel 1 x 2 x 1 [Square Corners],10,4865a
Tan,Panel 2 x 2 x 1 Corner,8,91501
Tan,Plate 6 x 6,1,3958
Tan,Slope 45º 2 x 1,4,3040b
Tan,Tile  2 x  2 with HP Marauder's Map Print,1,3068bpr0179
Trans-Clear,Brick Round 2 x 2,1,3941
Trans-Clear,Minifig Head [Plain - Hollow Stud],4,3626b
Trans-Dark Blue,Cone 1 x 1 [Top Groove],1,4589b
Trans-Green,Cone 1 x 1 [Top Groove],1,4589b
Trans-Orange,Plate 1 x 2,2,3023
Trans-Red,Cone 1 x 1 [Top Groove],1,4589b
Trans-Yellow,Cone 1 x 1 [Top Groove],1,4589b
White,Tile 2 x 2 with 1 Black Dot Print,1,3068bpr0181
White,Tile 2 x 2 with 2 Black Dots Print,1,3068bpr0142
White,Tile 2 x 2 with 3 Black Dots Print,1,3068bpr0143
Yellow,Flag 4 x 1 Wave,1,4495
Yellow,Frog,1,33320
Yellow,Microfig Hogwarts Hufflepuff House Player,1,85863pr0045
Yellow,Plate 1 x 2,3,3023
Yellow,Plate Round 1 x 1 Straight Side,3,4073
Yellow,Plate Special 2 x 2 with Groove and Centre Stud,1,87580
