color,part,quantity,part_id
Black,Bracket 1 x 2 - 1 x 4 [Square Corners],1,2436a
Black,Brick 1 x 1 with Clip Vertical,2,60475
Black,Brick Round 2 x 2,2,3941
Black,Hinge Plate 1 x 2 Locking with 1 Finger on Side,1,44567
Black,Plate 1 x 6,3,3666
Black,Plate 2 x 4,3,3020
Black,Plate Round 2 x 2 with Axle Hole,2,4032
Black,Technic Beam 3 x 3 T-Shape Thick,2,60484
Black,Technic Brick 1 x 14 [13 Holes],2,32018
Black,Technic Brick 1 x 2 with Axle Hole [X Opening],2,32064b
Black,Technic Pin with Friction and Slots,7,2780
Black,Tile 1 x 2 Grill with Bottom Groove,5,2412b
Black,Tile 2 x 2 Round,2,4150
Black,Wheel Hard Plastic with Small Cleats and Flanges,4,64712
Black,Windscreen 6 x 4 x 3 1/3 Roll Cage,1,64450
Blue,Technic Axle Pin with Friction Ridges Lengthwise,2,43093
Blue,Technic Pin 1/2,2,4274
Blue,Technic Pin Long with Friction Ridges Lengthwise,4,6558
Dark Bluish Gray,Brick 1 x 1,2,3005
Dark Bluish Gray,Brick Special 1 x 2 with Vertical Clip,1,30237
Dark Bluish Gray,Minifig Circular Saw,1,30194
Dark Bluish Gray,Minifig Pickaxe,1,3841
Dark Bluish Gray,Plate 2 x 3,1,3021
Dark Bluish Gray,Plate 2 x 8,4,3034
Dark Bluish Gray,Slope 45º 2 x 1,2,3040b
Dark Bluish Gray,Technic Axle 5.5 With Stop,6,32209
Dark Bluish Gray,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,2,60483
Dark Bluish Gray,Technic Pin 3/4,8,32002
Dark Bluish Gray,Tile 2 x 2 with Groove,1,3068b
Light Bluish Gray,Brick 2 x 2,2,3003
Light Bluish Gray,Dish 2 x 2 Inverted [Radar],2,4740
Light Bluish Gray,Plate 2 x 6,5,3795
Light Bluish Gray,Plate Special 1 x 2 with Clips Horizontal,1,60470
Light Bluish Gray,Tap 1 x 1,4,4599
Light Bluish Gray,Technic Axle 3,2,4519
Light Bluish Gray,Technic Axle and Pin Connector Angled #5 - 112.5°,1,32015
Light Bluish Gray,Technic Axle and Pin Connector Perpendicular 3L with 2 Pin Holes,4,42003
Light Bluish Gray,Technic Brick 1 x 2 [1 Hole],5,3700
Light Bluish Gray,Technic Brick 1 x 4 [3 Holes],2,3701
Light Bluish Gray,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",2,32054
Light Bluish Gray,Vehicle Air Scoop [2 x 2 Base],1,50943
Light Bluish Gray,"Wheel 30.4 x 14 with Pin Hole, Fake Bolts and Shallow Spokes",2,55981
Lime,Brick 1 x 2,7,3004
Lime,Brick 1 x 4,2,3010
Lime,Plate 1 x 8,5,3460
Lime,Plate Round 1 x 1 Straight Side,8,4073
Lime,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],6,50746
Lime,Slope Curved 3 x 1 No Studs,4,50950
Lime,Slope Inverted 45º 2 x 2,2,3660
Lime,Technic Beam 1 x 15 Thick,2,32278
Lime,Technic Wedge Belt Wheel [aka Pulley],8,4185
Lime,Tile 1 x 2 with Groove,2,3069b
Orange,Bionicle Weapon Mahri Matoran Blade,4,57563
Orange,Brick Round 2 x 2,2,3941
Orange,Vehicle Digger Bucket 9 Teeth 4 x 8 with Locking 2 Finger Hinge,1,47508
Pearl Light Gray,Plate Special 1 x 4 with Angled Tubes,2,61072
Red,Minifig Dynamite Sticks,1,64728
Red,Technic Bush,2,3713
Trans-Clear,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],2,2654
Trans-Clear,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],2,50746
Trans-Neon Green,Rock 1 x 1 Crystal 5 Point,2,30385
White,Brick Special 1 x 2 with Grill,2,2877
White,Lever Small Base with Black Lever,2,298c02
White,Minifig Seat 2 x 2,1,4079
White,Plate 1 x 2,8,3023
White,Plate 2 x 2,1,3022
Yellow,Technic Bush 1/2 Smooth,4,4265c
