color,part,quantity,part_id
Black,Brick 1 x 4,1,3010
Black,Plate 4 x 10,1,3030
Black,Pullback Motor 9 x 4 x 2 2/3,1,47715
Black,Technic Axle 10,2,3737
Black,Technic Axle 4,1,3705
Black,Technic Brick 1 x 8 [7 Holes],2,3702
Black,Technic Pin with Friction and Slots,2,2780
Black,Tyre 30.4 x 14 VR,4,6578
Black,"Wedge 4 x 4 Triple with Stud Notches with Orange Window Frame, Yellow Stripes, Light Blue 4 Print",1,48933pb04
Light Bluish Gray,Cone 1 x 1 [No Top Groove],2,4589
Light Bluish Gray,Hinge Brick 1 x 2 Base,2,3937
Light Bluish Gray,Plate 2 x 3,1,3021
Light Bluish Gray,Plate Round 1 x 1 Straight Side,6,4073
Light Bluish Gray,Plate Special 2 x 2 with Grills,2,41862
Light Bluish Gray,Technic Bush,4,3713
Light Bluish Gray,Tile 1 x 2 Grill with Bottom Groove,2,2412b
Light Bluish Gray,Wheel 30.4 x 14 VR,4,2994
Orange,Bracket 1 x 2 - 2 x 2,6,44728
Red,"Brick 2 x 2 No Studs, Sloped with 3 Side Pistons Raised",1,30603
Red,"Brick, Modified 2 x 2 x 2/3 Two Studs, Lip End with Red/White Flame on Yellow, Black Stripes Print",1,41855pb08
Red,Hinge Brick 1 x 2 Top Plate Thin,2,3938
Red,Plate 1 x 2,2,3023
Red,Plate 1 x 4,1,3710
Red,Plate 2 x 6,1,3795
Red,Plate 4 x 8,1,3035
Red,Plate Special 1 x 1 Clip Light [Thick Ring],2,4081b
Red,Plate Special 1 x 2 with 1 Stud [aka Jumper],8,3794
Red,"Slope Curved 2 x 2 Lip, No Studs with Yellow and Dark/Light Gray Headlamp Print [8380]",2,30602pb22
Red,Slope Inverted 45º 2 x 1,2,3665
Red,Tile 1 x 2 Grill with Bottom Groove,2,2412b
Red,Tile 1 x 6,1,6636
Red,Tile 2 x 2 with Groove,1,3068b
Red,Wedge 6 x 2 Left with White/Orange Curves and Black Fade Print [8380],1,41748pb13
Red,Wedge 6 x 2 Right with White/Orange Curves and Black Fade Print [8380],1,41747pb13
Red,Wedge Plate 3 x 2 Left,1,43723
Red,Wedge Plate 3 x 2 Right,1,43722
Red,Wedge Plate 4 x 4,1,43719
Trans-Neon Orange,Antenna 1 x 4,2,3957
Trans-Neon Orange,Plate Round 1 x 1 Straight Side,4,4073
