color,part,quantity,part_id
Black,"Hose, Ribbed 7mm D. 2L",2,78c02
Black,Magnet Cylindrical,2,73092
Black,Magnet Holder 2 x 3,2,2607
Black,Rubber Band Small [Square Profile],8,x151
Black,Rubber Band [Square Cross Section],1,x88
Black,Technic Axle 10,1,3737
Black,Technic Axle 2 Notched,54,32062
Black,Technic Axle 3,12,4519
Black,Technic Axle 4,6,3705
Black,Technic Axle 5,3,32073
Black,Technic Axle 6,6,3706
Black,Technic Axle 8,3,3707
Black,Technic Axle Connector [Ridged with x hole x orientation],1,6538b
Black,Technic Axle and Pin Connector Perpendicular,3,6536
Black,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,1,32184
Black,Technic Beam 1 x 4 Thin with Stud Connector,3,2825
Black,Technic Pin Connector Round [No Slot],1,75535
Black,Technic Pin Long with Friction Ridges Lengthwise,5,6558
Black,Technic Pin with Friction Ridges Lengthwise and Towball,1,6628
Black,Technic Pin with Friction and Slots,3,2780
Black,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",8,32054
Dark Gray,Technic Axle 3 with Stud,5,6587
Dark Gray,Technic Beam 1 x 3 Thin,2,6632
Dark Gray,Technic Pin 3/4,2,32002
Light Gray,"Hose, Rigid 3mm D. 7L / 5.6cm",1,75c07
Light Gray,"Hose, Rigid 3mm D. 9L / 7.2cm",1,75c09
Light Gray,Technic Axle Connector with Axle Hole,4,32039
Light Gray,Technic Axle Pin without Friction Ridges Lengthwise,6,3749
Light Gray,Technic Axle Towball,4,2736
Light Gray,Technic Axle and Pin Connector Perpendicular,2,6536
Light Gray,Technic Beam 1 x 4 Thin with Stud Connector,2,2825
Light Gray,Technic Bush,9,3713
Light Gray,Technic Bush 1/2 Smooth,31,4265c
Light Gray,Technic Gear 12 Tooth Bevel,1,6589
Light Gray,Technic Gear 20 Tooth Double Bevel,1,32269
Light Gray,Technic Gear 8 Tooth,1,3647
Light Gray,Technic Pin 1/2,6,4274
Light Gray,"Technic, Gear 20 Tooth Bevel",1,32198
Red,"Hose, Ribbed 7mm D. 2L",2,78c02
Red,Technic Beam 2 x 4 L-Shape Thick,4,32140
Tan,"Hose, Ribbed 7mm D. 4L",2,78c04
Tan,"Hose, Rigid 3mm D. 11L / 8.8cm",2,75c11
Tan,Plate Round 2 x 2 with Axle Hole,4,4032
Tan,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],4,2654
Tan,Technic Axle Connector [Ridged with x hole x orientation],2,6538b
Tan,Technic Axle Connector with Axle Hole,2,32039
Tan,Technic Axle and Pin Connector Angled #1,4,32013
Tan,Technic Axle and Pin Connector Angled #2 - 180°,1,32034
Tan,Technic Axle and Pin Connector Angled #3 - 157.5°,5,32016
Tan,Technic Axle and Pin Connector Angled #5 - 112.5°,3,32015
Tan,Technic Axle and Pin Connector Perpendicular,6,6536
Tan,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,3,32184
Tan,Technic Axle and Pin Connector Perpendicular Double,1,32291
Tan,Technic Beam 1 x 11.5 Double Bent Thick,4,32009
Tan,Technic Beam 1 x 3 Thin,25,6632
Tan,Technic Beam 1 x 3 with 2 Axle Holes and Pin / Crank,2,33299
Tan,Technic Beam 1 x 4 Thin with Stud Connector,4,2825
Tan,Technic Beam 1 x 7 Thin,2,32065
Tan,Technic Beam 1 x 7 with Fan,6,32177
Tan,Technic Beam 1 x 9 Bent (7 - 3) Thick,4,32271
Tan,Technic Beam 2 x 4 L-Shape Thick,7,32140
Tan,Technic Beam 3 x 3 L-Shape Thin,6,32056
Tan,Technic Beam 3 x 3 L-Shape with Quarter Ellipse Thin,2,32249
Tan,Technic Beam Triangle Thin [Type I],2,2905
Tan,Technic Block 3 x 6 x 1 & 2/3,2,32165
Tan,Technic Changeover Catch,1,6641
Tan,Technic Gear 24 Tooth [New Style with Single Axle Hole],2,3648
Tan,Technic Pin Connector Block 3 x 3 x 1,1,32172
Tan,Technic Pin Connector Round [No Slot],2,75535
Tan,Technic Wedge Belt Wheel [aka Pulley],2,4185
Tan,"Technic, Axle Connector Block 3 x 6 with 6 Axleholes",2,32307
Tan,Wheel 30.4 x 14 VR,2,2994
Yellow,"Hose, Ribbed 7mm D. 2L",2,78c02
Yellow,Plate Round 2 x 2 with Axle Hole,1,4032
Yellow,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],1,2654
Yellow,Technic Axle and Pin Connector Angled #5 - 112.5°,2,32015
Yellow,Technic Beam 1 x 4 Thin with Stud Connector,2,2825
