color,part,quantity,part_id
Black,Brick 1 x 1,10,3005
Black,Brick 1 x 16,2,2465
Black,Brick 1 x 2,19,3004
Black,Brick 1 x 2 x 1 1/3 with Curved Top,4,6091
Black,Brick 1 x 2 x 5,3,2454
Black,Brick 1 x 3,2,3622
Black,Hinge Bar 8L with 3 Fingers and Open End Stud,1,4319
Black,Hinge Bar with 3 Fingers and End Stud (Control Lever),1,2433
Black,Hinge Tile 1 x 2 1/2 with 2 Fingers on Top,1,4531
Black,Hinge Vehicle Roof 4 x 4,1,4213
Black,Hinge Vehicle Roof Holder 1 x 4,1,4315
Black,Minifig Mallet / Large Hammer,1,4522
Black,Minifig Spanner / Screwdriver,2,4006
Black,Plate 1 x 2,9,3023
Black,Plate 1 x 3,6,3623
Black,Plate 1 x 6,4,3666
Black,Plate 2 x 10,1,3832
Black,Plate 2 x 2 Corner,1,2420
Black,Plate 2 x 8,1,3034
Black,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],2,4085c
Black,Plate Special 1 x 2 Side Handle [Free Ends],1,2540
Black,Plate Special 2 x 2 with Wheel Holders,5,4600
Black,Slope Inverted 45º 2 x 1,2,3665
Black,String Cord [Undetermined Type],1,x77
Black,Technic Axle 4,1,3705
Black,Tile 1 x 1 with Groove,3,3070b
Black,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Black,Tile 1 x 2 with Groove,4,3069b
Black,Tile 1 x 4,2,2431
Black,Tile 1 x 8,2,4162
Black,Tile Special 1 x 1 with Clip,1,2555
Black,Tyre Offset Tread Small,6,3641
Black,Tyre Offset Tread Small Wide,4,6015
Black,Tyre Smooth Small Single,1,3139
Black,"Vehicle, Brush Holder",3,2475
Black,Wheel Skateboard / Trolley,2,2496
Blue,Bar 1 x 4 x 2 with Studs,1,4083
Blue,Minifig Jack - Complete Assembly,1,4629c01
Blue,Plate Round 1 x 1 Straight Side,1,4073
Blue,Tile 1 x 2 Grill with Bottom Groove,4,2412b
Brown,Minifig Hairbrush - Long Handle [14mm],1,3852a
Green,Baseplate 32 x 32 Island with White Lines and Crosswalk Print,1,309p03
Green,Baseplate 8 x 32,1,4187
Green,Bracket 1 x 2 - 1 x 4 [Square Corners],1,2436a
Green,Flower Stem,2,3741
Green,Minifig Hose Nozzle Simple with 13L String,3,194cx1
Green,Plate 1 x 1,3,3024
Green,Plate 1 x 10,4,4477
Green,Plate 1 x 2,1,3023
Green,Plate 1 x 4,4,3710
Green,Plate 1 x 6,3,3666
Green,Plate 1 x 8,2,3460
Green,Plate 2 x 2,1,3022
Green,Plate 2 x 3,4,3021
Green,Plate 2 x 4,1,3020
Green,Tile 1 x 2 Grill with Bottom Groove,1,2412b
Light Gray,Brick Round 1 x 1 Open Stud,2,3062b
Light Gray,Brick Special 1 x 1 Studs on 4 Sides,1,4733
Light Gray,Door 1 x 4 x 5 Right with Trans-Clear Glass,1,73435c01
Light Gray,Flexible Hose 8.5L [Tabless Ends Tube Coloured],2,73590c01a
Light Gray,"Hinge Bucket 2 x 3 Curved Bottom, Hollow, with 2 Fingers",1,4626
Light Gray,Hinge Plate 1 x 2 with 2 Fingers and Hollow Studs,1,4276b
Light Gray,"Hook, Plate, Modified 1 x 2 with Crane Hook Left",1,3127
Light Gray,Lever Small Base with Black Lever,1,298c02
Light Gray,Panel 1 x 2 x 1 [Square Corners],2,4865a
Light Gray,Plate 1 x 2,1,3023
Light Gray,Plate 2 x 2,1,3022
Light Gray,Plate 2 x 4,2,3020
Light Gray,Plate Round 1 x 1 Straight Side,2,4073
Light Gray,Plate Special 1 x 1 Clip Light [Thick Ring],2,4081b
Light Gray,"Plate, Round 2 x 2 Thin with Wheel Holder",2,2655
Light Gray,String Reel 2 x 2 Drum,1,2585
Light Gray,Technic Bush 1/2 Toothed Type I [+ Opening],1,4265a
Light Gray,Tile 1 x 8,8,4162
Light Gray,Tile Special 1 x 2 with Handle,2,2432
Light Gray,Vehicle Brush Axle 1 x 8,3,2474
Light Gray,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
Light Gray,Window 1 x 4 x 5,2,2493
Medium Blue,"Vehicle, Brush",9,2473
Red,Bracket 1 x 2 - 1 x 4 [Square Corners],4,2436a
Red,Brick 1 x 2,1,3004
Red,Brick Round 1 x 1 Open Stud,2,3062b
Red,Door 1 x 3 x 1 Left,1,3822
Red,Door 1 x 3 x 1 Right,1,3821
Red,Minifig Seat 2 x 2,1,4079
Red,Mudguard 2 x 4 [Studded],3,3788
Red,Plate 1 x 1,4,3024
Red,Plate 1 x 10,5,4477
Red,Plate 1 x 2,4,3023
Red,Plate 1 x 3,4,3623
Red,Plate 1 x 4,5,3710
Red,Plate 1 x 6,2,3666
Red,Plate 1 x 8,3,3460
Red,Plate 2 x 12,1,2445
Red,Plate 2 x 2 Corner,1,2420
Red,Plate 2 x 3,7,3021
Red,Plate 2 x 4,6,3020
Red,Plate 4 x 4,1,3031
Red,Plate 4 x 8,4,3035
Red,String Reel 2 x 2 Holder,1,2584
Red,Tile 1 x 1 with Groove,1,3070b
Red,Vehicle Base 4 x 5,1,4211
Red,"Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole",1,4212b
Trans-Clear,Glass for Window 1 x 4 x 5,2,2494
Trans-Clear,Glass for Window 4 x 4 x 3 Roof,8,4448
Trans-Clear,Plate 1 x 1,6,3024
Trans-Green,Tile 1 x 1 with Groove,1,3070b
Trans-Light Blue,Windscreen 2 x 4 x 2,3,3823
Trans-Red,Plate 1 x 1,4,3024
Trans-Red,Plate Round 1 x 1 Straight Side,2,4073
Trans-Red,Tile 1 x 1 with Groove,1,3070b
Trans-Yellow,Plate 1 x 1,2,3024
Trans-Yellow,Plate Round 1 x 1 Straight Side,6,4073
Unknown,"Octan - White Logo, Green Legs, Black Female Hair",1,oct002
Unknown,"Octan - White Logo, Green Legs, Red Cap",1,oct012
Unknown,"Suit with 3 Buttons Black - Black Legs, Black Male Hair",1,trn083
White,Brick 1 x 1,8,3005
White,Brick 1 x 1 x 5,1,2453
White,Brick 1 x 16,2,2465
White,Brick 1 x 2,2,3004
White,Brick 1 x 2 with Pin,2,2458
White,Brick 1 x 2 x 5,2,2454
White,Brick 1 x 3,5,3622
White,Brick 1 x 4,2,3010
White,Brick 1 x 6,6,3009
White,Brick 1 x 8,5,3008
White,Brick 2 x 2,1,3003
White,Brick 2 x 2 Corner,2,2357
White,Brick 2 x 3,3,3002
White,Brick Round 2 x 2,1,3941
White,Brick Special 1 x 1 with Headlight,5,4070
White,Brick Special 1 x 2 with Grill,2,2877
White,Door 1 x 3 x 1 Left,1,3822
White,Door 1 x 3 x 1 Right,1,3821
White,Hinge Tile 1 x 4,1,4625
White,Hinge Vehicle Roof 4 x 4,1,4213
White,Panel 1 x 2 x 1 [Square Corners],1,4865a
White,Panel 1 x 2 x 2 [Solid Studs],4,4864a
White,Plate 1 x 1,8,3024
White,Plate 1 x 10,1,4477
White,Plate 1 x 2,9,3023
White,Plate 1 x 3,10,3623
White,Plate 1 x 4,2,3710
White,Plate 1 x 6,1,3666
White,Plate 1 x 8,3,3460
White,Plate 2 x 10,1,3832
White,Plate 2 x 16,2,4282
White,Plate 2 x 2,3,3022
White,Plate 2 x 2 with Pin Type 1,2,2476a
White,Plate 2 x 4,1,3020
White,Plate 6 x 16,1,3027
White,Plate Special 1 x 1 Clip Light [Thick Ring],2,4081b
White,Plate Special 1 x 1 with Clip Vertical [Thick U Clip],4,4085c
White,Plate Special 1 x 2 with 1 Stud [aka Jumper],4,3794
White,Slope 33º 3 x 1,2,4286
White,Slope 45° 2 x 1 with 9 Large + 3 Small Black Buttons Print,4,3040p32
White,Slope 45° 2 x 2 with Computer Panel Print,1,3039p34
White,Slope Inverted 45º 2 x 1,1,3665
White,Technic Brick 1 x 2 [1 Hole],1,3700
White,Tile 1 x 2 with Telemetry Panel Print,1,3069bp52
White,Tile 1 x 4,2,2431
White,Tile 1 x 8,2,4162
White,Tile 2 x 2 with Black Wide Arrow Print,1,3068bp18
White,Tile 2 x 2 with Groove,3,3068b
White,Tile 2 x 2 with Red Warning Triangle Print,1,3068bp06
White,Tile Special 2 x 2 with Pin,2,2460
White,"Vehicle, Steering Column 1 x 2 with Black Steering Wheel",1,3829c01
White,Wedge Plate 4 x 9,2,2413
White,"Wheel 11.5mm D. x 12mm, hole round for wheel holder pin",4,6014a
White,Wheel 8mm D. x 6mm,6,4624
White,Window 4 x 4 x 3 Roof,8,4447
Yellow,Brick Round 1 x 1 Open Stud,1,3062b
Yellow,"Plant Flower Small, Sprue of Four",2,3742c01
Yellow,Tap 1 x 1,1,4599
