color,part,quantity,part_id
Black,Plate 1 x 2,1,3023
Black,Plate 1 x 6,2,3666
Black,Plate 2 x 4,2,3020
Black,Plate 2 x 8,1,3034
Black,Plate 4 x 6,1,3032
Black,Plate Special 2 x 2 with Pin Hole,2,2444
Black,String Cord Thin 50cm,1,x77ac50
Black,Technic Axle 10,1,3737
Black,Technic Axle 4,16,3705
Black,Technic Axle 6,7,3706
Black,Technic Axle 8,4,3707
Black,Technic Axle Connector [Smooth X hole + orientation],3,6538c
Black,Technic Axle and Pin Connector Angled #1,6,32013
Black,Technic Axle and Pin Connector Angled #2 - 180°,4,32034
Black,Technic Axle and Pin Connector Angled #3 - 157.5°,4,32016
Black,Technic Axle and Pin Connector Angled #6 - 90°,2,32014
Black,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,10,32184
Black,Technic Beam 1 x 11 Thick,8,32525
Black,Technic Beam 1 x 11.5 Double Bent Thick,6,32009
Black,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,18,60483
Black,Technic Beam 1 x 3 Thick,7,32523
Black,Technic Beam 1 x 3 with 2 Axle Holes and Pin / Crank,1,33299
Black,Technic Beam 1 x 5 Thick,7,32316
Black,Technic Beam 1 x 7 Bent (4 - 4) Thick,4,32348
Black,Technic Beam 1 x 7 Thick,3,32524
Black,Technic Beam 1 x 9 Bent (7 - 3) Thick,3,32271
Black,Technic Beam 1 x 9 Thick,7,40490
Black,Technic Beam 2 x 4 L-Shape Thick,4,32140
Black,Technic Beam 3 x 3 T-Shape Thick,1,60484
Black,Technic Beam 3 x 5 L-Shape Thick,2,32526
Black,Technic Brick 1 x 2 [2 Holes],2,32000
Black,"Technic Fairing #17 Large Smooth, Side A",1,64392
Black,"Technic Fairing #18 Large Smooth, Side B",1,64682
Black,Technic Gear 12 Tooth Double Bevel,4,32270
Black,Technic Gear 20 Tooth Double Bevel,1,32269
Black,Technic Gear Rack 1 x 7 with Axle and Pin Holes,1,87761
Black,Technic Pin Connector Perpendicular Long,2,32557
Black,Technic Pin Connector Round [Slotted],13,62462
Black,Technic Pin Connector Round [Slotted],1,62462
Black,Technic Pin Long with Friction Ridges Lengthwise and Centre Pin Hole,2,87082
Black,Technic Pin with Friction and Slots,111,2780
Black,Technic Pole Reverser Handle,3,6553
Black,"Technic, Panel Fairing # 3 Small Smooth Long, Side A",2,64683
Black,"Technic, Panel Fairing # 4 Small Smooth Long, Side B",2,64391
Black,Tile 1 x 6,1,6636
Black,Tile 1 x 8,1,4162
Black,Tyre 62.4 x 20,4,32019
Blue,Technic Axle Pin with Friction Ridges Lengthwise,47,43093
Blue,Technic Beam 1 x 3 Thin,8,6632
Blue,Technic Beam 1 x 5 Thick,2,32316
Blue,Technic Pin Long with Friction Ridges Lengthwise,53,6558
Dark Bluish Gray,Hook with Towball,1,30395
Dark Bluish Gray,Technic Axle 4 with Stop,2,87083
Dark Bluish Gray,Technic Axle 5.5 With Stop,2,32209
Dark Bluish Gray,Technic Axle and Pin Connector Angled #4 - 135°,1,32192
Dark Bluish Gray,Technic Axle and Pin Connector Perpendicular,18,6536
Dark Bluish Gray,Technic Axle and Pin Connector Perpendicular,1,6536
Dark Bluish Gray,Technic Axle and Pin Connector Perpendicular Double,6,32291
Dark Bluish Gray,Technic Axle and Pin Connector Perpendicular Double Split,4,41678
Dark Bluish Gray,Technic Beam 3 x 3 L-Shape Thin,2,32056
Dark Bluish Gray,Technic Beam Triangle Thin [Type I],2,2905
Dark Bluish Gray,Technic Engine Crankshaft Center,1,2854
Dark Bluish Gray,Technic Gear 24 Tooth [New Style with Single Axle Hole],1,3648
Dark Bluish Gray,"Technic, Gear 16 Tooth with Clutch, Smooth",3,6542b
Dark Bluish Gray,"Technic, Gear Differential with inner Tabs, 28 Bevel Teeth",1,62821
Light Bluish Gray,String Reel 2 x 1 x 2 Drum with Axle Hole,1,61510
Light Bluish Gray,Technic Axle 3,28,4519
Light Bluish Gray,Technic Axle 5,20,32073
Light Bluish Gray,Technic Axle 7,4,44294
Light Bluish Gray,Technic Axle 9,1,60485
Light Bluish Gray,Technic Axle Connector with Axle Hole,8,32039
Light Bluish Gray,Technic Axle and Pin Connector Perpendicular 3L with 2 Pin Holes,7,42003
Light Bluish Gray,Technic Beam 1 x 11 Thick,8,32525
Light Bluish Gray,Technic Beam 1 x 15 Thick,4,32278
Light Bluish Gray,Technic Beam 1 x 3 Thin,6,6632
Light Bluish Gray,Technic Beam 1 x 5 Thick,2,32316
Light Bluish Gray,Technic Beam 1 x 7 Thick,6,32524
Light Bluish Gray,Technic Beam 1 x 9 Thick,4,40490
Light Bluish Gray,Technic Beam 5 x 7 Open Center Thick,1,64179
Light Bluish Gray,Technic Bush,21,3713
Light Bluish Gray,Technic Bush 1/2 Smooth,3,4265c
Light Bluish Gray,Technic Engine Connecting Rod,4,2852
Light Bluish Gray,Technic Engine Crankshaft,2,2853
Light Bluish Gray,Technic Engine Cylinder,4,2850
Light Bluish Gray,Technic Gear 16 Tooth with Round Holes [Old Style],5,4019
Light Bluish Gray,Technic Pin 1/2,12,4274
Light Bluish Gray,Technic Pin Connector Perpendicular 3L with 4 Pins,5,48989
Light Bluish Gray,Technic Steering Wheel Small [3 Studs Diameter],1,2819
Light Bluish Gray,"Technic, Gear Worm Screw",1,4716
Light Bluish Gray,"Technic, Pin Connector Block 1 x 5 x 3",2,32333
Light Bluish Gray,"Technic, Pin without Friction Ridges Lengthwise",4,3673
Light Bluish Gray,Tile 1 x 2 Grill with Bottom Groove,9,2412b
Light Bluish Gray,Wheel 62.4 x 20 with Short Axle Hub,4,86652
Red,Technic Axle 2 Notched,29,32062
Red,Technic Axle Connector [Smooth X hole + orientation],24,6538c
Red,Technic Axle and Pin Connector Angled #2 - 180°,10,32034
Red,Technic Beam 1 x 11 Thick,2,32525
Red,Technic Beam 1 x 2 Thin,14,41677
Red,Technic Beam 1 x 5 Thick,4,32316
Red,Technic Beam 1 x 7 Thick,2,32524
Red,Technic Beam 1 x 9 Thick,2,40490
Red,Technic Beam 2 x 4 L-Shape Thick,4,32140
Red,Technic Beam 3 x 5 L-Shape Thick,16,32526
Red,Technic Changeover Catch,1,6641
Red,Technic Driving Ring,1,6539
Red,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",27,32054
Red,"Technic, Pin Long with Friction Ridges Lengthwise and Stop Bush",1,32054
Tan,Technic Axle Connector [Ridged with x hole x orientation],1,6538b
Tan,Technic Axle Pin without Friction Ridges Lengthwise,2,3749
Tan,Technic Gear 12 Tooth Bevel,4,6589
Tan,Technic Pin Long without Friction Ridges,3,32556
Trans-Clear,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],6,50746
Trans-Orange,Plate Round 1 x 1 Straight Side,8,4073
Trans-Red,Plate Round 1 x 1 Straight Side,2,4073
Yellow,Technic Bush 1/2 Smooth,22,4265c
Yellow,Technic Engine Piston Round,4,2851
Yellow,Technic Knob Wheel,4,32072
