color,part,quantity,part_id
Black,Batman Accessory - Batwing,2,55707e
Black,Brick 1 x 2 x 1 1/3 with Curved Top,2,6091
Black,Brick 1 x 3,4,3622
Black,Brick 1 x 8,2,3008
Black,Brick 2 x 2,2,3003
Black,Brick Round 2 x 2,1,3941
Black,Brick Special 1 x 2 with Grill,5,2877
Black,Brick Special 1 x 2 with Handle,6,30236
Black,Dish 4 x 4 Inverted [Radar],1,3960
Black,Dragon Wing 8 x 10,2,55706
Black,Hinge Brick 1 x 2 Base,2,3937
Black,Hinge Brick 1 x 2 Locking with 1 Finger Vertical End,2,30364
Black,Hinge Brick 1 x 2 Locking with 2 Fingers Vertical End,2,30365
Black,Minifig Batarang,3,98721
Black,Minifig Gun Semiautomatic Pistol,1,55707a
Black,Minifig Handcuffs Long [Batman],1,56619
Black,Minifig Pistol [Automatic Long Barrel and Round Magazine],1,85973
Black,"Motorcycle Chassis, Short Fairing Mounts",1,50859
Black,Plate 1 x 1 - Horizontal Clip,2,6019
Black,Plate 1 x 4,2,3710
Black,Plate 1 x 6,1,3666
Black,Plate 2 x 2,2,3022
Black,Plate 2 x 3,1,3021
Black,Plate 2 x 6,2,3795
Black,Plate 6 x 6,4,3958
Black,Plate Round 1 x 1 Straight Side,2,4073
Black,Plate Special 1 x 1 with Tooth,8,49668
Black,Plate Special 1 x 2 Side Handle [Free Ends],2,2540
Black,Plate Special 1 x 2 with 1 Stud [aka Jumper],1,3794
Black,Plate Special 2 x 2 with 2 Pin Holes,1,2817
Black,Slope 30º 1 x 1 x 2/3 [aka Cheese Slope],22,50746
Black,Slope 45º 2 x 1,4,3040b
Black,Slope Curved 3 x 1 No Studs,4,50950
Black,Slope Inverted 75Â° 2 x 1 x 3,2,2449
Black,Support 1 x 1 x 5 1/3 Spiral Staircase Axle,1,40244
Black,"Support 2 x 2 x 10 Girder Triangular Vertical - Type 3 - Axle Hole, 3 Posts",2,58827
Black,Tap 1 x 1,1,4599
Black,Technic Axle and Pin Connector Angled #1,4,32013
Black,Technic Axle and Pin Connector Perpendicular,2,6536
Black,Technic Axle and Pin Connector Perpendicular Double,1,32291
Black,Technic Beam 1 x 13 Thick,2,41239
Black,Technic Beam 1 x 4 Thin,4,32449
Black,Technic Beam 1 x 4 Thin with Stud Connector,1,2825
Black,Technic Beam 1 x 5 Thick,2,32316
Black,Technic Beam 1 x 7 Thick,2,32524
Black,Technic Brick 1 x 2 [1 Hole],2,3700
Black,Technic Brick 1 x 4 [3 Holes],2,3701
Black,Technic Brick 6 x 8 Open Centre,1,40345
Black,Technic Competition Cannon Flat Bottom [Complete Assembly],1,57796
Black,Technic Disk 3 x 3,28,2958
Black,Technic Link Tread,158,3873
Black,Technic Pin Long with Friction Ridges Lengthwise,44,6558
Black,Technic Pin with Friction and Slots,1,2780
Black,"Technic, Axle Connector Double Flexible (Rubber)",1,45590
Black,Tile 1 x 2 Grill with Bottom Groove,6,2412b
Black,"Tile 1 x 2 with Avionics Copper, Red &amp; Silver Print",1,3069bpr0070
Black,Tile 1 x 2 with Groove,9,3069b
Black,Tile 1 x 4,19,2431
Black,Tile 1 x 8,4,4162
Black,Tile 2 x 2 with Groove,1,3068b
Black,Tile Special 1 x 1 with Clip,1,2555
Black,"Turntable 2 x 2 Plate, Complete Assembly with Light Bluish Gray Top",2,3680c02
Black,Tyre 17.5mm D. x 6mm with Shallow Offset Treads,1,51011
Black,Tyre 21mm D. x 6mm City Motorcycle,2,50861
Black,Wedge 16 x 4 Triple Curved,2,45301
Black,Wedge Plate 4 x 2 Left,2,41770
Black,Wedge Plate 4 x 2 Right,2,41769
Black,Wedge Plate 6 x 12 Left,2,30355
Black,Wedge Plate 6 x 12 Right,2,30356
Black,Wedge Plate 6 x 6 Cut Corner,4,6106
Blue,Technic Axle Pin with Friction Ridges Lengthwise,5,43093
Blue,Technic Pin 1/2,20,4274
Dark Bluish Gray,Brick 1 x 1,2,3005
Dark Bluish Gray,Brick 1 x 1 x 5,4,2453
Dark Bluish Gray,Brick 1 x 2,8,3004
Dark Bluish Gray,Brick 1 x 6,2,3009
Dark Bluish Gray,Brick 2 x 3,2,3002
Dark Bluish Gray,Brick Special 1 x 1 Studs on 4 Sides,1,4733
Dark Bluish Gray,Minifig Binoculars,4,30162
Dark Bluish Gray,Minifig Neck Bracket with Technic Pin,1,48724
Dark Bluish Gray,Plate 1 x 2,3,3023
Dark Bluish Gray,Plate 4 x 4,2,3031
Dark Bluish Gray,Plate 4 x 6,1,3032
Dark Bluish Gray,Plate 6 x 10,1,3033
Dark Bluish Gray,Plate Round 1 x 1 Straight Side,6,4073
Dark Bluish Gray,Plate Round 2 x 2 with Axle Hole,1,4032
